"param","truth","mean","sd","q025","q975","bias","abs_bias","covered","method","xsd"
"beta18",0,0.019502143903,0.206964329703068,-0.39050355,0.4300925,0.019502143903,0.019502143903,TRUE,"Proposed",0.5
"beta19",0,0.2133605008003,0.21357943378638,-0.195882275,0.6271404,0.2133605008003,0.2133605008003,TRUE,"Proposed",0.5
"beta20",0,0.111454351553,0.250423936083347,-0.3788419,0.59656695,0.111454351553,0.111454351553,TRUE,"Proposed",0.5
"eta",0.4,0.468627852,0.203745164773981,0.188073375,0.976084325,0.068627852,0.068627852,TRUE,"Proposed",0.5
"beta1",1,1.234163126,0.228798236861286,0.75491665,1.68627775,0.234163126,0.234163126,TRUE,"Naive",0.5
"beta2",2,1.74881326,0.220714690484272,1.30534475,2.1911345,-0.25118674,0.25118674,TRUE,"Naive",0.5
"beta3",3,2.80129116,0.225659213294736,2.36495075,3.2254335,-0.19870884,0.19870884,TRUE,"Naive",0.5
"beta4",-4,-3.94140717,0.256045862347581,-4.45164875,-3.4499845,0.0585928299999998,0.0585928299999998,TRUE,"Naive",0.5
"beta5",-5,-5.29665122,0.302181215105231,-5.864766,-4.69323575,-0.29665122,0.29665122,TRUE,"Naive",0.5
"beta6",0,0.00513261987650001,0.206792043718861,-0.407911325,0.41234895,0.00513261987650001,0.00513261987650001,TRUE,"Naive",0.5
"beta7",0,-0.317252540835,0.257558261773777,-0.82883,0.1735009,-0.317252540835,0.317252540835,TRUE,"Naive",0.5
"beta8",0,0.1970827782206,0.213227855021269,-0.219899575,0.62132875,0.1970827782206,0.1970827782206,TRUE,"Naive",0.5
"beta9",0,-0.07102708879336,0.201362403127052,-0.462293525,0.312950775,-0.07102708879336,0.07102708879336,TRUE,"Naive",0.5
"beta10",0,-0.0765898020237,0.223588934895842,-0.505988375,0.365134575,-0.0765898020237,0.0765898020237,TRUE,"Naive",0.5
"beta11",0,0.6531847757,0.221035339070038,0.2544625,1.09172225,0.6531847757,0.6531847757,FALSE,"Naive",0.5
"beta12",0,-0.1120717854551,0.223439859083465,-0.560347675,0.32656365,-0.1120717854551,0.1120717854551,TRUE,"Naive",0.5
"beta13",0,0.034226944107,0.220051356670391,-0.41015155,0.446824825,0.034226944107,0.034226944107,TRUE,"Naive",0.5
"beta14",0,-0.0718790998672,0.219389567105046,-0.49894725,0.35772275,-0.0718790998672,0.0718790998672,TRUE,"Naive",0.5
"beta15",0,0.11819020016,0.200800342310056,-0.286822425,0.511370175,0.11819020016,0.11819020016,TRUE,"Naive",0.5
"beta16",0,-0.117738992257,0.224703150645103,-0.573276525,0.327703075,-0.117738992257,0.117738992257,TRUE,"Naive",0.5
"beta17",0,0.0130828483527,0.239716100040244,-0.453547575,0.4772158,0.0130828483527,0.0130828483527,TRUE,"Naive",0.5
"beta18",0,0.01807707672,0.213922585993004,-0.40083625,0.4448313,0.01807707672,0.01807707672,TRUE,"Naive",0.5
"beta19",0,0.244560720069,0.224916451806219,-0.1986476,0.692150275,0.244560720069,0.244560720069,TRUE,"Naive",0.5
"beta20",0,0.129403674642,0.222059503455794,-0.29214345,0.55737925,0.129403674642,0.129403674642,TRUE,"Naive",0.5
"beta1",1,1.162593482,0.252306934996216,0.683855975,1.691201,0.162593482,0.162593482,TRUE,"Proposed",0.5
"beta2",2,1.92616267,0.260246498887409,1.442005,2.41881925,-0.0738373299999999,0.0738373299999999,TRUE,"Proposed",0.5
"beta3",3,3.15399055,0.274717178543651,2.6550995,3.709627,0.15399055,0.15399055,TRUE,"Proposed",0.5
"beta4",-4,-4.5450745,0.242999472233286,-5.02003575,-4.0766155,-0.5450745,0.5450745,FALSE,"Proposed",0.5
"beta5",-5,-5.68678054,0.28893971980846,-6.249449,-5.12117325,-0.68678054,0.68678054,FALSE,"Proposed",0.5
"beta6",0,0.163230698845,0.229888216562292,-0.2990032,0.6065395,0.163230698845,0.163230698845,TRUE,"Proposed",0.5
"beta7",0,-0.026314417321,0.24750746288745,-0.490585275,0.462942625,-0.026314417321,0.026314417321,TRUE,"Proposed",0.5
"beta8",0,-0.068290464392,0.240615769730675,-0.515250925,0.40731755,-0.068290464392,0.068290464392,TRUE,"Proposed",0.5
"beta9",0,0.36491531796,0.225332122674543,-0.08462883,0.808823525,0.36491531796,0.36491531796,TRUE,"Proposed",0.5
"beta10",0,-0.1986182626216,0.214442665412715,-0.6138273,0.2062254,-0.1986182626216,0.1986182626216,TRUE,"Proposed",0.5
"beta11",0,0.17902612325512,0.242027135963357,-0.300426725,0.6637703,0.17902612325512,0.17902612325512,TRUE,"Proposed",0.5
"beta12",0,0.084677789901,0.223135490624198,-0.3469392,0.505160675,0.084677789901,0.084677789901,TRUE,"Proposed",0.5
"beta13",0,-0.18168247409,0.259001942137382,-0.698371775,0.3011999,-0.18168247409,0.18168247409,TRUE,"Proposed",0.5
"beta14",0,0.160983646611,0.22536186205064,-0.27367965,0.59407075,0.160983646611,0.160983646611,TRUE,"Proposed",0.5
"beta15",0,-0.035148715147,0.234254639922422,-0.486648825,0.426658775,-0.035148715147,0.035148715147,TRUE,"Proposed",0.5
"beta16",0,-0.036260962859,0.222965598759874,-0.485718925,0.3765812,-0.036260962859,0.036260962859,TRUE,"Proposed",0.5
"beta17",0,-0.076653525457,0.240448307162841,-0.5332324,0.386460075,-0.076653525457,0.076653525457,TRUE,"Proposed",0.5
"beta18",0,0.1503219225355,0.222105868019849,-0.289680075,0.590951025,0.1503219225355,0.1503219225355,TRUE,"Proposed",0.5
"beta19",0,0.101788050274,0.227037389372402,-0.333241925,0.5416413,0.101788050274,0.101788050274,TRUE,"Proposed",0.5
"beta20",0,0.260696516923,0.259007109286818,-0.24640415,0.762436575,0.260696516923,0.260696516923,TRUE,"Proposed",0.5
"eta",0.4,0.666332559,0.218634560906608,0.335211525,1.187084,0.266332559,0.266332559,TRUE,"Proposed",0.5
"beta1",1,1.166405576,0.238760176879449,0.666293425,1.63820425,0.166405576,0.166405576,TRUE,"Naive",0.5
"beta2",2,1.91739894,0.254283765356344,1.40647925,2.4269965,-0.08260106,0.08260106,TRUE,"Naive",0.5
"beta3",3,3.08096461,0.242994220251271,2.61109875,3.537687,0.0809646100000001,0.0809646100000001,TRUE,"Naive",0.5
"beta4",-4,-4.38766217,0.270641390689128,-4.92699125,-3.868233,-0.38766217,0.38766217,TRUE,"Naive",0.5
"beta5",-5,-5.51616822,0.317148367207296,-6.11242,-4.88286325,-0.51616822,0.51616822,TRUE,"Naive",0.5
"beta6",0,0.22798107027,0.211059074960558,-0.1935858,0.6435994,0.22798107027,0.22798107027,TRUE,"Naive",0.5
"beta7",0,-0.003933551648,0.251916805744382,-0.504305925,0.47607075,-0.003933551648,0.003933551648,TRUE,"Naive",0.5
"beta8",0,-0.064016164121,0.213410374113788,-0.481355675,0.36059295,-0.064016164121,0.064016164121,TRUE,"Naive",0.5
"beta9",0,0.23140324416,0.205731405483699,-0.1683518,0.623712625,0.23140324416,0.23140324416,TRUE,"Naive",0.5
"beta10",0,-0.25618571632,0.216750949582943,-0.672452075,0.172029875,-0.25618571632,0.25618571632,TRUE,"Naive",0.5
"beta11",0,0.257594336275,0.236767905101611,-0.16950745,0.7273421,0.257594336275,0.257594336275,TRUE,"Naive",0.5
"beta12",0,0.05626087011,0.233293245494633,-0.411784075,0.514240025,0.05626087011,0.05626087011,TRUE,"Naive",0.5
"beta13",0,-0.151521142592,0.216069450264853,-0.587857825,0.2536101,-0.151521142592,0.151521142592,TRUE,"Naive",0.5
"beta14",0,0.231403067952,0.237256262288227,-0.23044415,0.695990475,0.231403067952,0.231403067952,TRUE,"Naive",0.5
"beta15",0,-0.0629214992038,0.209865884637391,-0.486219575,0.34800905,-0.0629214992038,0.0629214992038,TRUE,"Naive",0.5
"beta16",0,-0.0710302831265,0.2224485165404,-0.521996775,0.36994175,-0.0710302831265,0.0710302831265,TRUE,"Naive",0.5
"beta17",0,-0.073461473706,0.240239164257841,-0.541110675,0.391683825,-0.073461473706,0.073461473706,TRUE,"Naive",0.5
"beta18",0,0.14348771358387,0.226149022439291,-0.299367325,0.594632025,0.14348771358387,0.14348771358387,TRUE,"Naive",0.5
"beta19",0,0.076911501761,0.243076984100826,-0.40208285,0.5606401,0.076911501761,0.076911501761,TRUE,"Naive",0.5
"beta20",0,0.314330413197,0.222846526621997,-0.1087108,0.743822975,0.314330413197,0.314330413197,TRUE,"Naive",0.5
"beta1",1,1.101367535,0.239177577922709,0.647542175,1.602468,0.101367535,0.101367535,TRUE,"Proposed",0.5
"beta2",2,2.82352556,0.240074684651458,2.37689625,3.27799475,0.82352556,0.82352556,FALSE,"Proposed",0.5
"beta3",3,2.80567316,0.261795255587382,2.3302465,3.33517475,-0.19432684,0.19432684,TRUE,"Proposed",0.5
"beta4",-4,-4.29574566,0.242958510093372,-4.77062575,-3.8273655,-0.29574566,0.29574566,TRUE,"Proposed",0.5
"beta5",-5,-5.3783922,0.281976553341576,-5.927505,-4.82641575,-0.3783922,0.3783922,TRUE,"Proposed",0.5
"beta6",0,-0.028157516035,0.222462890960969,-0.475460975,0.400832925,-0.028157516035,0.028157516035,TRUE,"Proposed",0.5
"beta7",0,-0.093034506053,0.254693770837322,-0.5707855,0.410428375,-0.093034506053,0.093034506053,TRUE,"Proposed",0.5
"beta8",0,0.061984360648,0.239089359298093,-0.3821409,0.53457495,0.061984360648,0.061984360648,TRUE,"Proposed",0.5
"beta9",0,0.278464126531,0.233471268723478,-0.18731815,0.7384063,0.278464126531,0.278464126531,TRUE,"Proposed",0.5
"beta10",0,0.282997985533,0.227925133605101,-0.158316325,0.713295375,0.282997985533,0.282997985533,TRUE,"Proposed",0.5
"beta11",0,0.122195905288,0.230231152624461,-0.33388905,0.583314775,0.122195905288,0.122195905288,TRUE,"Proposed",0.5
"beta12",0,0.398817874455,0.212329552365338,-0.011897325,0.798937975,0.398817874455,0.398817874455,TRUE,"Proposed",0.5
"beta13",0,-0.149733095496,0.26798698799136,-0.684346325,0.349901025,-0.149733095496,0.149733095496,TRUE,"Proposed",0.5
"beta14",0,0.014924381604,0.222241646737588,-0.413721575,0.442015325,0.014924381604,0.014924381604,TRUE,"Proposed",0.5
"beta15",0,0.009961182924,0.222606943030593,-0.419089375,0.448806475,0.009961182924,0.009961182924,TRUE,"Proposed",0.5
"beta16",0,-0.044958410308,0.227748267440789,-0.5040574,0.37673955,-0.044958410308,0.044958410308,TRUE,"Proposed",0.5
"beta17",0,0.147739842111,0.252068953264325,-0.330905675,0.633234975,0.147739842111,0.147739842111,TRUE,"Proposed",0.5
"beta18",0,-0.082829506121,0.232024904924393,-0.542481725,0.377477675,-0.082829506121,0.082829506121,TRUE,"Proposed",0.5
"beta19",0,-0.249504126895,0.215756993873121,-0.66291985,0.1684947,-0.249504126895,0.249504126895,TRUE,"Proposed",0.5
"beta20",0,-0.1112238834324,0.257241341608991,-0.61486805,0.387095225,-0.1112238834324,0.1112238834324,TRUE,"Proposed",0.5
"eta",0.4,0.635566035,0.21533859063474,0.312607725,1.1510745,0.235566035,0.235566035,TRUE,"Proposed",0.5
"beta1",1,1.094453531,0.22656120162354,0.619893125,1.54213975,0.0944535310000001,0.0944535310000001,TRUE,"Naive",0.5
"beta2",2,2.83001404,0.235478092159261,2.35687925,3.30192525,0.83001404,0.83001404,FALSE,"Naive",0.5
"beta3",3,2.80094404,0.229998412717416,2.35621025,3.23324425,-0.19905596,0.19905596,TRUE,"Naive",0.5
"beta4",-4,-4.13230425,0.263421577129009,-4.65724025,-3.626724,-0.13230425,0.13230425,TRUE,"Naive",0.5
"beta5",-5,-5.3617112,0.309625254556244,-5.943818,-4.74342975,-0.3617112,0.3617112,TRUE,"Naive",0.5
"beta6",0,-0.009280983914,0.20186409903851,-0.412481775,0.388231275,-0.009280983914,0.009280983914,TRUE,"Naive",0.5
"beta7",0,-0.035461011845,0.263249136657362,-0.5583421,0.466136075,-0.035461011845,0.035461011845,TRUE,"Naive",0.5
"beta8",0,0.075097295995,0.212454116106133,-0.34037215,0.49780395,0.075097295995,0.075097295995,TRUE,"Naive",0.5
"beta9",0,0.2187777901807,0.212446522953808,-0.194025375,0.623891975,0.2187777901807,0.2187777901807,TRUE,"Naive",0.5
"beta10",0,0.2116338615795,0.228304480121117,-0.22682065,0.6626747,0.2116338615795,0.2116338615795,TRUE,"Naive",0.5
"beta11",0,0.175322339802,0.225278498517471,-0.231054625,0.6222751,0.175322339802,0.175322339802,TRUE,"Naive",0.5
"beta12",0,0.3895991863,0.225832169359342,-0.06347656,0.83293075,0.3895991863,0.3895991863,TRUE,"Naive",0.5
"beta13",0,-0.155155004581,0.224966868317511,-0.609459475,0.266658975,-0.155155004581,0.155155004581,TRUE,"Naive",0.5
"beta14",0,0.12437631887,0.229406980654989,-0.322191875,0.57359335,0.12437631887,0.12437631887,TRUE,"Naive",0.5
"beta15",0,-0.006340752266,0.204790632027122,-0.4194017,0.394651575,-0.006340752266,0.006340752266,TRUE,"Naive",0.5
"beta16",0,-0.12804335967,0.222825617942249,-0.5797739,0.313676775,-0.12804335967,0.12804335967,TRUE,"Naive",0.5
"beta17",0,0.2308916960255,0.247019413829465,-0.24995615,0.70916495,0.2308916960255,0.2308916960255,TRUE,"Naive",0.5
"beta18",0,-0.078053404774,0.23655723542334,-0.5412902,0.393854325,-0.078053404774,0.078053404774,TRUE,"Naive",0.5
"beta19",0,-0.246373474632,0.221784142712534,-0.683409375,0.194982375,-0.246373474632,0.246373474632,TRUE,"Naive",0.5
"beta20",0,-0.123002551777,0.223026923043076,-0.54638685,0.306838125,-0.123002551777,0.123002551777,TRUE,"Naive",0.5
"beta1",1,1.027123512,0.243550240548378,0.565001775,1.53738875,0.027123512,0.027123512,TRUE,"Proposed",0.5
"beta2",2,2.19451009,0.237857095845249,1.75200625,2.64478425,0.19451009,0.19451009,TRUE,"Proposed",0.5
"beta3",3,2.7945897,0.252912068526427,2.3352915,3.30612325,-0.2054103,0.2054103,TRUE,"Proposed",0.5
"beta4",-4,-4.14958227,0.226888423175177,-4.59305275,-3.712181,-0.14958227,0.14958227,TRUE,"Proposed",0.5
"beta5",-5,-5.05060386,0.261852645470387,-5.56052325,-4.53802325,-0.0506038599999998,0.0506038599999998,TRUE,"Proposed",0.5
"beta6",0,0.6564720412,0.227880032642085,0.198275875,1.095904,0.6564720412,0.6564720412,FALSE,"Proposed",0.5
"beta7",0,0.355339311493,0.237290229584074,-0.08976634,0.824399275,0.355339311493,0.355339311493,TRUE,"Proposed",0.5
"beta8",0,-0.37962938098,0.240297719400129,-0.8259999,0.0953499074999998,-0.37962938098,0.37962938098,TRUE,"Proposed",0.5
"beta9",0,0.2357167035877,0.222346681159972,-0.207871475,0.67374325,0.2357167035877,0.2357167035877,TRUE,"Proposed",0.5
"beta10",0,-0.00976416760648,0.2141823541347,-0.42446915,0.3945883,-0.00976416760648,0.00976416760648,TRUE,"Proposed",0.5
"beta11",0,-0.110103499144,0.220703210346317,-0.547313825,0.331932375,-0.110103499144,0.110103499144,TRUE,"Proposed",0.5
"beta12",0,-0.025401723363,0.231297526675233,-0.472807225,0.4104627,-0.025401723363,0.025401723363,TRUE,"Proposed",0.5
"beta13",0,0.290967749872,0.241213301240918,-0.190233825,0.7406857,0.290967749872,0.290967749872,TRUE,"Proposed",0.5
"beta14",0,-0.363230090879,0.211458340513864,-0.77107795,0.0431377974999997,-0.363230090879,0.363230090879,TRUE,"Proposed",0.5
"beta15",0,-0.2021603475925,0.214702688065081,-0.615976075,0.2211022,-0.2021603475925,0.2021603475925,TRUE,"Proposed",0.5
"beta16",0,-0.094702197022,0.226000578801353,-0.550278225,0.323759425,-0.094702197022,0.094702197022,TRUE,"Proposed",0.5
"beta17",0,-0.245525498928,0.230276689281059,-0.682789875,0.197997325,-0.245525498928,0.245525498928,TRUE,"Proposed",0.5
"beta18",0,-0.066228715461,0.215731468197477,-0.493603,0.361753975,-0.066228715461,0.066228715461,TRUE,"Proposed",0.5
"beta19",0,0.5499338157,0.213009233836717,0.141783875,0.9626093,0.5499338157,0.5499338157,FALSE,"Proposed",0.5
"beta20",0,-0.23720574798,0.259992640609541,-0.74623675,0.26644335,-0.23720574798,0.23720574798,TRUE,"Proposed",0.5
"eta",0.4,0.687466444,0.206482994606812,0.367487975,1.17336425,0.287466444,0.287466444,TRUE,"Proposed",0.5
"beta1",1,1.031642844,0.229535560787961,0.550852475,1.48521075,0.0316428440000001,0.0316428440000001,TRUE,"Naive",0.5
"beta2",2,2.10893951,0.231463367191466,1.6438735,2.572805,0.10893951,0.10893951,TRUE,"Naive",0.5
"beta3",3,2.71733272,0.22381659298966,2.28455125,3.13801325,-0.28266728,0.28266728,TRUE,"Naive",0.5
"beta4",-4,-4.02723813,0.252957576222914,-4.53131825,-3.54174475,-0.0272381299999997,0.0272381299999997,TRUE,"Naive",0.5
"beta5",-5,-4.87117576,0.280884930128328,-5.39925075,-4.31028375,0.12882424,0.12882424,TRUE,"Naive",0.5
"beta6",0,0.7012902824,0.20785347005903,0.28612655,1.11060025,0.7012902824,0.7012902824,FALSE,"Naive",0.5
"beta7",0,0.351719950739,0.239192517761262,-0.1233785,0.807479125,0.351719950739,0.351719950739,TRUE,"Naive",0.5
"beta8",0,-0.386323719571,0.213627378098515,-0.804087775,0.0387173749999998,-0.386323719571,0.386323719571,TRUE,"Naive",0.5
"beta9",0,0.1552448434332,0.202410731114977,-0.23805855,0.541221475,0.1552448434332,0.1552448434332,TRUE,"Naive",0.5
"beta10",0,-0.07128354204,0.21444780656449,-0.483126975,0.352382325,-0.07128354204,0.07128354204,TRUE,"Naive",0.5
"beta11",0,0.0130105503141,0.214810831308027,-0.374483375,0.439195975,0.0130105503141,0.0130105503141,TRUE,"Naive",0.5
"beta12",0,-0.056054418025,0.228330820266465,-0.514142875,0.39218285,-0.056054418025,0.056054418025,TRUE,"Naive",0.5
"beta13",0,0.33760142267,0.200581782832997,-0.067459265,0.71369335,0.33760142267,0.33760142267,TRUE,"Naive",0.5
"beta14",0,-0.35417486111,0.225463263789009,-0.793066225,0.0873199499999999,-0.35417486111,0.35417486111,TRUE,"Naive",0.5
"beta15",0,-0.213137025032,0.192214211616994,-0.600831525,0.16323035,-0.213137025032,0.213137025032,TRUE,"Naive",0.5
"beta16",0,-0.1641891965186,0.226162213077385,-0.622684025,0.2841453,-0.1641891965186,0.1641891965186,TRUE,"Naive",0.5
"beta17",0,-0.1654962397036,0.22462340313976,-0.602747275,0.2694145,-0.1654962397036,0.1654962397036,TRUE,"Naive",0.5
"beta18",0,-0.073276725535,0.219789627887525,-0.503678775,0.36518195,-0.073276725535,0.073276725535,TRUE,"Naive",0.5
"beta19",0,0.49904510538,0.221449369834362,0.0626688425,0.93973505,0.49904510538,0.49904510538,FALSE,"Naive",0.5
"beta20",0,-0.22972853146,0.229523460936016,-0.66544475,0.2126321,-0.22972853146,0.22972853146,TRUE,"Naive",0.5
"beta1",1,1.195941059,0.245854068351904,0.72944835,1.7110295,0.195941059,0.195941059,TRUE,"Proposed",0.5
"beta2",2,1.69813938,0.226738956680788,1.276317,2.12736175,-0.30186062,0.30186062,TRUE,"Proposed",0.5
"beta3",3,3.16375333,0.269148340532544,2.6749725,3.708126,0.16375333,0.16375333,TRUE,"Proposed",0.5
"beta4",-4,-4.52943806,0.236345977392182,-4.9913945,-4.07381175,-0.52943806,0.52943806,FALSE,"Proposed",0.5
"beta5",-5,-5.07557139,0.276688874772353,-5.614382,-4.53394775,-0.0755713900000003,0.0755713900000003,TRUE,"Proposed",0.5
"beta6",0,0.234009000955,0.220841123753426,-0.210033925,0.659871825,0.234009000955,0.234009000955,TRUE,"Proposed",0.5
"beta7",0,0.13231666626275,0.224895767862469,-0.289539425,0.576876775,0.13231666626275,0.13231666626275,TRUE,"Proposed",0.5
"beta8",0,-0.290339702442,0.23401016618754,-0.72502985,0.172211575,-0.290339702442,0.290339702442,TRUE,"Proposed",0.5
"beta9",0,0.313712257076,0.206484815800855,-0.09823099,0.720490725,0.313712257076,0.313712257076,TRUE,"Proposed",0.5
"beta10",0,0.358920719517,0.201761899410393,-0.0317354375,0.73982465,0.358920719517,0.358920719517,TRUE,"Proposed",0.5
"beta11",0,0.155088818218,0.223144884688698,-0.286958425,0.602015475,0.155088818218,0.155088818218,TRUE,"Proposed",0.5
"beta12",0,-0.183190319581,0.199780461389383,-0.569631075,0.19328185,-0.183190319581,0.183190319581,TRUE,"Proposed",0.5
"beta13",0,-0.179621067347,0.25428427531869,-0.68689885,0.29446625,-0.179621067347,0.179621067347,TRUE,"Proposed",0.5
"beta14",0,-0.22268585956,0.218772319388265,-0.6446404,0.197737325,-0.22268585956,0.22268585956,TRUE,"Proposed",0.5
"beta15",0,-0.0561412191779,0.22380128938574,-0.487493425,0.3850591,-0.0561412191779,0.0561412191779,TRUE,"Proposed",0.5
"beta16",0,0.354096416105,0.205737537909731,-0.0606327475,0.735038975,0.354096416105,0.354096416105,TRUE,"Proposed",0.5
"beta17",0,0.0868422197528,0.228144682994145,-0.346373725,0.526258175,0.0868422197528,0.0868422197528,TRUE,"Proposed",0.5
"beta18",0,0.062128174101,0.219311768544801,-0.3723386,0.49721455,0.062128174101,0.062128174101,TRUE,"Proposed",0.5
"beta19",0,-0.016266462305,0.214452524295496,-0.4271825,0.3992055,-0.016266462305,0.016266462305,TRUE,"Proposed",0.5
"beta20",0,-0.137766232877,0.247638902468956,-0.6226102,0.3419508,-0.137766232877,0.137766232877,TRUE,"Proposed",0.5
"eta",0.4,0.586796905,0.212735599943336,0.274413325,1.10146925,0.186796905,0.186796905,TRUE,"Proposed",0.5
"beta1",1,1.252517773,0.232218513241316,0.7661069,1.7113905,0.252517773,0.252517773,TRUE,"Naive",0.5
"beta2",2,1.670221379,0.223200324344995,1.221762,2.1175245,-0.329778621,0.329778621,TRUE,"Naive",0.5
"beta3",3,3.12919986,0.237850093624993,2.6692795,3.576256,0.12919986,0.12919986,TRUE,"Naive",0.5
"beta4",-4,-4.42929363,0.2634493759241,-4.95429,-3.92366375,-0.42929363,0.42929363,TRUE,"Naive",0.5
"beta5",-5,-4.93586617,0.293020686321023,-5.486754,-4.3507435,0.0641338300000003,0.0641338300000003,TRUE,"Naive",0.5
"beta6",0,0.228479245882,0.202019379437546,-0.1750318,0.626297325,0.228479245882,0.228479245882,TRUE,"Naive",0.5
"beta7",0,0.150625886392,0.228038093758048,-0.302317375,0.585131825,0.150625886392,0.150625886392,TRUE,"Naive",0.5
"beta8",0,-0.268958473283,0.209826606686485,-0.679289775,0.148520175,-0.268958473283,0.268958473283,TRUE,"Naive",0.5
"beta9",0,0.24718197755091,0.189424398265822,-0.120887875,0.608395025,0.24718197755091,0.24718197755091,TRUE,"Naive",0.5
"beta10",0,0.352681708312,0.205258093527006,-0.04151277,0.758192075,0.352681708312,0.352681708312,TRUE,"Naive",0.5
"beta11",0,0.226974823087,0.215346184410592,-0.161484625,0.65422245,0.226974823087,0.226974823087,TRUE,"Naive",0.5
