"method","eta_setting","rep","param","truth","mean","sd","q025","q975","bias","abs_bias","covered"
"Naive Method (ADVI)",2.8,7,"beta18",0,-0.299050668417,0.393105161658962,-1.0731215,0.450741925,-0.299050668417,0.299050668417,TRUE
"Naive Method (ADVI)",2.8,7,"beta19",0,0.80086647494,0.62110303883116,-0.30049465,2.06489625,0.80086647494,0.80086647494,TRUE
"Naive Method (ADVI)",2.8,7,"beta20",0,0.70908224386,0.551478969970031,-0.36914255,1.837544,0.70908224386,0.70908224386,TRUE
"Proposed Method (ADVI)",2.8,7,"beta1",1,1.483586004,0.201339578912788,1.11299,1.9063785,0.483586004,0.483586004,FALSE
"Proposed Method (ADVI)",2.8,7,"beta2",2,2.0855282,0.224024280702571,1.63930225,2.51662175,0.0855282000000002,0.0855282000000002,TRUE
"Proposed Method (ADVI)",2.8,7,"beta3",3,3.14197761,0.298063822397167,2.566685,3.749671,0.14197761,0.14197761,TRUE
"Proposed Method (ADVI)",2.8,7,"beta4",-4,-4.28588734,0.377632667942833,-5.031906,-3.5291075,-0.28588734,0.28588734,TRUE
"Proposed Method (ADVI)",2.8,7,"beta5",-5,-5.12681469,0.444323878637004,-5.958213,-4.29340275,-0.12681469,0.12681469,TRUE
"Proposed Method (ADVI)",2.8,7,"beta6",0,-0.277511279087,0.175495124131896,-0.628321,0.0639002875,-0.277511279087,0.277511279087,TRUE
"Proposed Method (ADVI)",2.8,7,"beta7",0,0.15241668942,0.187897521391689,-0.2092126,0.50601485,0.15241668942,0.15241668942,TRUE
"Proposed Method (ADVI)",2.8,7,"beta8",0,-0.1071462785835,0.156012268401311,-0.40341975,0.202081025,-0.1071462785835,0.1071462785835,TRUE
"Proposed Method (ADVI)",2.8,7,"beta9",0,0.063103320201,0.174411568700513,-0.294172875,0.4011466,0.063103320201,0.063103320201,TRUE
"Proposed Method (ADVI)",2.8,7,"beta10",0,0.0785403515717,0.149058398335055,-0.20687405,0.388973675,0.0785403515717,0.0785403515717,TRUE
"Proposed Method (ADVI)",2.8,7,"beta11",0,-0.1180512243856,0.165514218740891,-0.4306677,0.200364825,-0.1180512243856,0.1180512243856,TRUE
"Proposed Method (ADVI)",2.8,7,"beta12",0,0.0440392876042,0.170963902062458,-0.292510775,0.38176535,0.0440392876042,0.0440392876042,TRUE
"Proposed Method (ADVI)",2.8,7,"beta13",0,0.237564755175,0.193597743668893,-0.1184402,0.643733525,0.237564755175,0.237564755175,TRUE
"Proposed Method (ADVI)",2.8,7,"beta14",0,0.042588311749,0.15959170422355,-0.275026225,0.348002375,0.042588311749,0.042588311749,TRUE
"Proposed Method (ADVI)",2.8,7,"beta15",0,0.19726872386,0.163103134787121,-0.126524,0.52009515,0.19726872386,0.19726872386,TRUE
"Proposed Method (ADVI)",2.8,7,"beta16",0,0.30241721482,0.157498052312036,0.000918711250000005,0.618763875,0.30241721482,0.30241721482,FALSE
"Proposed Method (ADVI)",2.8,7,"beta17",0,0.064309715137,0.180408612612799,-0.2914625,0.4427957,0.064309715137,0.064309715137,TRUE
"Proposed Method (ADVI)",2.8,7,"beta18",0,0.132499492501,0.182792612520222,-0.20822815,0.48016465,0.132499492501,0.132499492501,TRUE
"Proposed Method (ADVI)",2.8,7,"beta19",0,-0.272543796931,0.160381651844653,-0.598547325,0.0337681325,-0.272543796931,0.272543796931,TRUE
"Proposed Method (ADVI)",2.8,7,"beta20",0,0.075553629691,0.160270431865834,-0.251845875,0.381306275,0.075553629691,0.075553629691,TRUE
"Proposed Method (ADVI)",2.8,7,"eta",2.8,2.95437346,0.378458457709218,2.29154125,3.69308875,0.15437346,0.15437346,TRUE
"Naive Method (ADVI)",2.8,8,"beta1",1,0.715100477,0.164121904973064,0.389978475,1.03285775,-0.284899523,0.284899523,TRUE
"Naive Method (ADVI)",2.8,8,"beta2",2,1.82114358,0.211335490506756,1.411279,2.23953575,-0.17885642,0.17885642,TRUE
"Naive Method (ADVI)",2.8,8,"beta3",3,2.73314729,0.258846199180877,2.220064,3.20879375,-0.26685271,0.26685271,TRUE
"Naive Method (ADVI)",2.8,8,"beta4",-4,-3.4284963,0.307876795930421,-4.0171705,-2.8271595,0.5715037,0.5715037,TRUE
"Naive Method (ADVI)",2.8,8,"beta5",-5,-4.429667,0.360204556037524,-5.10790825,-3.733129,0.570333,0.570333,TRUE
"Naive Method (ADVI)",2.8,8,"beta6",0,0.0642322375839,0.161228270920233,-0.26198715,0.380500725,0.0642322375839,0.0642322375839,TRUE
"Naive Method (ADVI)",2.8,8,"beta7",0,-0.146956180791,0.14861325395298,-0.4239244,0.139789325,-0.146956180791,0.146956180791,TRUE
"Naive Method (ADVI)",2.8,8,"beta8",0,0.0539352924681,0.141380951437447,-0.235728425,0.333424125,0.0539352924681,0.0539352924681,TRUE
"Naive Method (ADVI)",2.8,8,"beta9",0,0.28125720033,0.166093844280683,-0.0544136425,0.58096345,0.28125720033,0.28125720033,TRUE
"Naive Method (ADVI)",2.8,8,"beta10",0,-0.111543178304,0.139010843055097,-0.403338675,0.156622325,-0.111543178304,0.111543178304,TRUE
"Naive Method (ADVI)",2.8,8,"beta11",0,0.0973908196631,0.139420888158058,-0.168115,0.3638188,0.0973908196631,0.0973908196631,TRUE
"Naive Method (ADVI)",2.8,8,"beta12",0,0.073953044111,0.144981038753184,-0.220889775,0.3504367,0.073953044111,0.073953044111,TRUE
"Naive Method (ADVI)",2.8,8,"beta13",0,-0.189808186616,0.146203744926309,-0.475619825,0.0910180575,-0.189808186616,0.189808186616,TRUE
"Naive Method (ADVI)",2.8,8,"beta14",0,-0.43151522027,0.154305262922632,-0.7237581,-0.144610675,-0.43151522027,0.43151522027,FALSE
"Naive Method (ADVI)",2.8,8,"beta15",0,0.0341370014642,0.158125233849008,-0.280560925,0.325778175,0.0341370014642,0.0341370014642,TRUE
"Naive Method (ADVI)",2.8,8,"beta16",0,-0.22368332674,0.156881633773895,-0.5415771,0.0793757675,-0.22368332674,0.22368332674,TRUE
"Naive Method (ADVI)",2.8,8,"beta17",0,-0.195195296713,0.162608932558497,-0.512870575,0.109038925,-0.195195296713,0.195195296713,TRUE
"Naive Method (ADVI)",2.8,8,"beta18",0,-0.0738519825182,0.129142400188065,-0.314735325,0.181728175,-0.0738519825182,0.0738519825182,TRUE
"Naive Method (ADVI)",2.8,8,"beta19",0,0.047279601987,0.167103889614848,-0.270768375,0.3593101,0.047279601987,0.047279601987,TRUE
"Naive Method (ADVI)",2.8,8,"beta20",0,0.069912479215,0.162193613385039,-0.2377283,0.39344205,0.069912479215,0.069912479215,TRUE
"Proposed Method (ADVI)",2.8,8,"beta1",1,1.16004168,0.192086519722553,0.8062667,1.5641955,0.16004168,0.16004168,TRUE
"Proposed Method (ADVI)",2.8,8,"beta2",2,2.59760861,0.267731842335513,2.06619575,3.135086,0.59760861,0.59760861,FALSE
"Proposed Method (ADVI)",2.8,8,"beta3",3,3.85487692,0.363687145060966,3.1472535,4.594432,0.85487692,0.85487692,FALSE
"Proposed Method (ADVI)",2.8,8,"beta4",-4,-4.8547487,0.439582096101653,-5.73896175,-3.981327,-0.8547487,0.8547487,TRUE
"Proposed Method (ADVI)",2.8,8,"beta5",-5,-6.10179759,0.537410572696088,-7.1112525,-5.02890925,-1.10179759,1.10179759,FALSE
"Proposed Method (ADVI)",2.8,8,"beta6",0,-0.102215656387,0.202163352764433,-0.5194223,0.2752458,-0.102215656387,0.102215656387,TRUE
"Proposed Method (ADVI)",2.8,8,"beta7",0,-0.254402152414,0.204125537972186,-0.655966825,0.13893465,-0.254402152414,0.254402152414,TRUE
"Proposed Method (ADVI)",2.8,8,"beta8",0,0.193358870932,0.17423445797913,-0.1511049,0.540381775,0.193358870932,0.193358870932,TRUE
"Proposed Method (ADVI)",2.8,8,"beta9",0,0.43939921213,0.183093596661558,0.056340465,0.788335875,0.43939921213,0.43939921213,FALSE
"Proposed Method (ADVI)",2.8,8,"beta10",0,-0.049664543282,0.152862838676763,-0.353309575,0.2598326,-0.049664543282,0.049664543282,TRUE
"Proposed Method (ADVI)",2.8,8,"beta11",0,0.055571472234,0.182763315755342,-0.298555725,0.4210563,0.055571472234,0.055571472234,TRUE
"Proposed Method (ADVI)",2.8,8,"beta12",0,0.081423605495,0.178116423708054,-0.282371975,0.43217495,0.081423605495,0.081423605495,TRUE
"Proposed Method (ADVI)",2.8,8,"beta13",0,-0.0829632831103,0.184263270639815,-0.430432875,0.2796848,-0.0829632831103,0.0829632831103,TRUE
"Proposed Method (ADVI)",2.8,8,"beta14",0,-0.647860292,0.18834165826501,-1.01449775,-0.293807225,-0.647860292,0.647860292,FALSE
"Proposed Method (ADVI)",2.8,8,"beta15",0,0.0926475045558,0.172166204779239,-0.251440775,0.441325125,0.0926475045558,0.0926475045558,TRUE
"Proposed Method (ADVI)",2.8,8,"beta16",0,-0.38619118903,0.178682874945218,-0.69716845,-0.0293979925000001,-0.38619118903,0.38619118903,FALSE
"Proposed Method (ADVI)",2.8,8,"beta17",0,-0.195119371594,0.191698749560793,-0.558222575,0.2046183,-0.195119371594,0.195119371594,TRUE
"Proposed Method (ADVI)",2.8,8,"beta18",0,-0.01884282185,0.181993494321811,-0.370990525,0.34519785,-0.01884282185,0.01884282185,TRUE
"Proposed Method (ADVI)",2.8,8,"beta19",0,0.19094476862,0.168126148413345,-0.1496709,0.51414305,0.19094476862,0.19094476862,TRUE
"Proposed Method (ADVI)",2.8,8,"beta20",0,0.102538428833,0.172444916563218,-0.2238043,0.45386485,0.102538428833,0.102538428833,TRUE
"Proposed Method (ADVI)",2.8,8,"eta",2.8,3.37778729,0.400929191516365,2.681151,4.1782655,0.57778729,0.57778729,TRUE
"Naive Method (ADVI)",2.8,9,"beta1",1,0.64469569458,0.412097074363545,-0.16793885,1.44013425,-0.35530430542,0.35530430542,TRUE
"Naive Method (ADVI)",2.8,9,"beta2",2,-0.24552483602,0.715878610671397,-1.61812075,1.1419485,-2.24552483602,2.24552483602,FALSE
"Naive Method (ADVI)",2.8,9,"beta3",3,0.76322283257,0.663768147365829,-0.56390965,2.0549935,-2.23677716743,2.23677716743,FALSE
"Naive Method (ADVI)",2.8,9,"beta4",-4,-1.7728951287,0.602063229685647,-2.94501925,-0.6354638,2.2271048713,2.2271048713,FALSE
"Naive Method (ADVI)",2.8,9,"beta5",-5,-2.12712238056,0.771442055128857,-3.67211275,-0.582531375,2.87287761944,2.87287761944,FALSE
"Naive Method (ADVI)",2.8,9,"beta6",0,-1.09227025938,0.567819854395812,-2.2259985,-0.000481714100000006,-1.09227025938,1.09227025938,FALSE
"Naive Method (ADVI)",2.8,9,"beta7",0,-0.045924615718,0.410742723689761,-0.825990375,0.74680115,-0.045924615718,0.045924615718,TRUE
"Naive Method (ADVI)",2.8,9,"beta8",0,0.018567373602,0.406108278815119,-0.80874165,0.8325064,0.018567373602,0.018567373602,TRUE
"Naive Method (ADVI)",2.8,9,"beta9",0,0.56340841361,0.571416171144998,-0.543139175,1.66703075,0.56340841361,0.56340841361,TRUE
"Naive Method (ADVI)",2.8,9,"beta10",0,-0.34498370064,0.39136468039998,-1.1349335,0.410555175,-0.34498370064,0.34498370064,TRUE
"Naive Method (ADVI)",2.8,9,"beta11",0,-0.57767382588,0.597916180486755,-1.75417225,0.561326675,-0.57767382588,0.57767382588,TRUE
"Naive Method (ADVI)",2.8,9,"beta12",0,0.3135215139859,0.45827526864258,-0.60398365,1.17935925,0.3135215139859,0.3135215139859,TRUE
"Naive Method (ADVI)",2.8,9,"beta13",0,-0.058770069753,0.441707294991382,-0.902700725,0.810906275,-0.058770069753,0.058770069753,TRUE
"Naive Method (ADVI)",2.8,9,"beta14",0,1.156204004829,0.69564943538534,-0.218814775,2.5322455,1.156204004829,1.156204004829,TRUE
"Naive Method (ADVI)",2.8,9,"beta15",0,0.86807610326,0.634714219256161,-0.32824585,2.1326895,0.86807610326,0.86807610326,TRUE
"Naive Method (ADVI)",2.8,9,"beta16",0,0.4130214594,0.441983045688341,-0.44851265,1.25233,0.4130214594,0.4130214594,TRUE
"Naive Method (ADVI)",2.8,9,"beta17",0,0.93864798137,0.679748509803186,-0.484286475,2.24262425,0.93864798137,0.93864798137,TRUE
"Naive Method (ADVI)",2.8,9,"beta18",0,-0.06525932084,0.392424356716914,-0.81218285,0.70076625,-0.06525932084,0.06525932084,TRUE
"Naive Method (ADVI)",2.8,9,"beta19",0,0.89200136813,0.558634817008463,-0.10763305,1.99435275,0.89200136813,0.89200136813,TRUE
"Naive Method (ADVI)",2.8,9,"beta20",0,0.706822204136,0.556485548468854,-0.41714695,1.8341965,0.706822204136,0.706822204136,TRUE
"Proposed Method (ADVI)",2.8,9,"beta1",1,1.173359006,0.194219171875518,0.815674975,1.58180625,0.173359006,0.173359006,TRUE
"Proposed Method (ADVI)",2.8,9,"beta2",2,2.15435467,0.245953461960879,1.66874325,2.647544,0.15435467,0.15435467,TRUE
"Proposed Method (ADVI)",2.8,9,"beta3",3,3.83822665,0.363163756986109,3.12173875,4.554442,0.83822665,0.83822665,FALSE
"Proposed Method (ADVI)",2.8,9,"beta4",-4,-4.67299201,0.435618206062273,-5.541364,-3.80191025,-0.67299201,0.67299201,TRUE
"Proposed Method (ADVI)",2.8,9,"beta5",-5,-6.03999947,0.537483480304856,-7.048947,-4.9863475,-1.03999947,1.03999947,TRUE
"Proposed Method (ADVI)",2.8,9,"beta6",0,0.168291383906,0.168126271207394,-0.176566025,0.482470075,0.168291383906,0.168291383906,TRUE
"Proposed Method (ADVI)",2.8,9,"beta7",0,-0.0529529675182,0.187618153569789,-0.430172525,0.3107986,-0.0529529675182,0.0529529675182,TRUE
"Proposed Method (ADVI)",2.8,9,"beta8",0,0.0403602637,0.160865716110955,-0.266119425,0.358921675,0.0403602637,0.0403602637,TRUE
"Proposed Method (ADVI)",2.8,9,"beta9",0,-0.1370265551386,0.183034787961345,-0.495475,0.2146712,-0.1370265551386,0.1370265551386,TRUE
"Proposed Method (ADVI)",2.8,9,"beta10",0,0.092026402356,0.168681284663911,-0.233878575,0.409770575,0.092026402356,0.092026402356,TRUE
"Proposed Method (ADVI)",2.8,9,"beta11",0,0.12053333743,0.176826083917064,-0.22457265,0.4501529,0.12053333743,0.12053333743,TRUE
"Proposed Method (ADVI)",2.8,9,"beta12",0,-0.0843108793578,0.175292809545017,-0.458571725,0.266686575,-0.0843108793578,0.0843108793578,TRUE
"Proposed Method (ADVI)",2.8,9,"beta13",0,-0.180727297592,0.155726129009243,-0.470983,0.129363875,-0.180727297592,0.180727297592,TRUE
"Proposed Method (ADVI)",2.8,9,"beta14",0,0.246640125305,0.185564830930291,-0.12401315,0.600649075,0.246640125305,0.246640125305,TRUE
"Proposed Method (ADVI)",2.8,9,"beta15",0,0.05638143967,0.167642852469954,-0.277465325,0.3829279,0.05638143967,0.05638143967,TRUE
"Proposed Method (ADVI)",2.8,9,"beta16",0,0.105212878055,0.172383536973736,-0.219994,0.442420475,0.105212878055,0.105212878055,TRUE
"Proposed Method (ADVI)",2.8,9,"beta17",0,0.243491005529,0.195196951151428,-0.127433525,0.6429875,0.243491005529,0.243491005529,TRUE
"Proposed Method (ADVI)",2.8,9,"beta18",0,-0.18441585545,0.167926724004962,-0.5196621,0.1553005,-0.18441585545,0.18441585545,TRUE
"Proposed Method (ADVI)",2.8,9,"beta19",0,-0.028597330236,0.157691940706384,-0.34450095,0.275686675,-0.028597330236,0.028597330236,TRUE
"Proposed Method (ADVI)",2.8,9,"beta20",0,-0.008602640864,0.176260534899468,-0.3510874,0.32905,-0.008602640864,0.008602640864,TRUE
"Proposed Method (ADVI)",2.8,9,"eta",2.8,3.17808966,0.39621696394198,2.4638305,3.9499975,0.37808966,0.37808966,TRUE
"Naive Method (ADVI)",2.8,10,"beta1",1,0.367982896549,0.404168828982826,-0.4343515,1.15026275,-0.632017103451,0.632017103451,TRUE
"Naive Method (ADVI)",2.8,10,"beta2",2,-0.251004482535,0.708474655545146,-1.627846,1.11766225,-2.251004482535,2.251004482535,FALSE
"Naive Method (ADVI)",2.8,10,"beta3",3,0.75816229696,0.709646109167411,-0.685502475,2.1224835,-2.24183770304,2.24183770304,FALSE
"Naive Method (ADVI)",2.8,10,"beta4",-4,-1.818906228,0.613911507251093,-3.00356325,-0.648803325,2.181093772,2.181093772,FALSE
"Naive Method (ADVI)",2.8,10,"beta5",-5,-2.0847502912,0.691905345463768,-3.46698925,-0.6970554,2.9152497088,2.9152497088,FALSE
"Naive Method (ADVI)",2.8,10,"beta6",0,-1.037898623789,0.669669751143573,-2.3913745,0.285572825,-1.037898623789,1.037898623789,TRUE
"Naive Method (ADVI)",2.8,10,"beta7",0,-0.158132837326,0.413370129784602,-0.922047225,0.674097025,-0.158132837326,0.158132837326,TRUE
"Naive Method (ADVI)",2.8,10,"beta8",0,-0.00596357357640002,0.385463700806898,-0.78979715,0.727906875,-0.00596357357640002,0.00596357357640002,TRUE
"Naive Method (ADVI)",2.8,10,"beta9",0,0.66168116904,0.535942578874348,-0.41063735,1.631323,0.66168116904,0.66168116904,TRUE
"Naive Method (ADVI)",2.8,10,"beta10",0,0.0388156990013,0.479192810706601,-0.95153105,0.972146825,0.0388156990013,0.0388156990013,TRUE
"Naive Method (ADVI)",2.8,10,"beta11",0,-0.68898297336,0.566169664503616,-1.77938175,0.382313175,-0.68898297336,0.68898297336,TRUE
"Naive Method (ADVI)",2.8,10,"beta12",0,0.317445111643,0.43024344821222,-0.574691825,1.11199025,0.317445111643,0.317445111643,TRUE
"Naive Method (ADVI)",2.8,10,"beta13",0,0.134122129155,0.385302454444377,-0.61059245,0.8878352,0.134122129155,0.134122129155,TRUE
"Naive Method (ADVI)",2.8,10,"beta14",0,1.206153847035,0.680138291918833,-0.15450145,2.52676125,1.206153847035,1.206153847035,TRUE
"Naive Method (ADVI)",2.8,10,"beta15",0,0.862635860026,0.601570270965402,-0.270856475,2.036307,0.862635860026,0.862635860026,TRUE
"Naive Method (ADVI)",2.8,10,"beta16",0,0.27833956743,0.500493964178718,-0.703243025,1.2441025,0.27833956743,0.27833956743,TRUE
"Naive Method (ADVI)",2.8,10,"beta17",0,0.94457096399,0.658501287699409,-0.417310325,2.17902,0.94457096399,0.94457096399,TRUE
"Naive Method (ADVI)",2.8,10,"beta18",0,-0.161968935965,0.375896525095996,-0.90165595,0.547601375,-0.161968935965,0.161968935965,TRUE
"Naive Method (ADVI)",2.8,10,"beta19",0,0.81146245093,0.600808930345847,-0.265981975,2.02083825,0.81146245093,0.81146245093,TRUE
"Naive Method (ADVI)",2.8,10,"beta20",0,0.656301836309,0.567255129796925,-0.47757025,1.79908175,0.656301836309,0.656301836309,TRUE
"Proposed Method (ADVI)",2.8,10,"beta1",1,1.041949153,0.165697874340435,0.7369532,1.38989625,0.041949153,0.041949153,TRUE
"Proposed Method (ADVI)",2.8,10,"beta2",2,2.01242678,0.237337729153439,1.53777125,2.492148,0.0124267800000002,0.0124267800000002,TRUE
"Proposed Method (ADVI)",2.8,10,"beta3",3,3.13329947,0.299540962069926,2.5448745,3.733029,0.13329947,0.13329947,TRUE
"Proposed Method (ADVI)",2.8,10,"beta4",-4,-3.95263642,0.364631456219905,-4.6700995,-3.22103125,0.0473635799999998,0.0473635799999998,TRUE
"Proposed Method (ADVI)",2.8,10,"beta5",-5,-4.73342154,0.428643598700757,-5.57057725,-3.91631625,0.26657846,0.26657846,TRUE
"Proposed Method (ADVI)",2.8,10,"beta6",0,-0.22367675979,0.171595279096776,-0.567984675,0.0912617525,-0.22367675979,0.22367675979,TRUE
"Proposed Method (ADVI)",2.8,10,"beta7",0,-0.174888658061,0.18557252110252,-0.5435865,0.190589875,-0.174888658061,0.174888658061,TRUE
"Proposed Method (ADVI)",2.8,10,"beta8",0,0.31041346053,0.168128088318115,-0.010932835,0.648137075,0.31041346053,0.31041346053,TRUE
"Proposed Method (ADVI)",2.8,10,"beta9",0,0.034965261611,0.162324364663574,-0.300003775,0.341983925,0.034965261611,0.034965261611,TRUE
"Proposed Method (ADVI)",2.8,10,"beta10",0,0.21945888599,0.148914071307876,-0.0723680575,0.5193569,0.21945888599,0.21945888599,TRUE
"Proposed Method (ADVI)",2.8,10,"beta11",0,-0.095631457151,0.164450924137408,-0.41392475,0.225320825,-0.095631457151,0.095631457151,TRUE
"Proposed Method (ADVI)",2.8,10,"beta12",0,-0.0041102985816,0.16485381561855,-0.3372364,0.314707675,-0.0041102985816,0.0041102985816,TRUE
"Proposed Method (ADVI)",2.8,10,"beta13",0,-0.121037404105,0.16557877012551,-0.441675375,0.2210778,-0.121037404105,0.121037404105,TRUE
"Proposed Method (ADVI)",2.8,10,"beta14",0,0.041195666519,0.169303691745378,-0.285026675,0.365286375,0.041195666519,0.041195666519,TRUE
"Proposed Method (ADVI)",2.8,10,"beta15",0,-0.00996778025509999,0.159516616240565,-0.3282272,0.3101015,-0.00996778025509999,0.00996778025509999,TRUE
"Proposed Method (ADVI)",2.8,10,"beta16",0,-0.135273815904,0.150578496032215,-0.418720475,0.16392125,-0.135273815904,0.135273815904,TRUE
"Proposed Method (ADVI)",2.8,10,"beta17",0,-0.036777111415,0.187698827643624,-0.387254125,0.33579715,-0.036777111415,0.036777111415,TRUE
"Proposed Method (ADVI)",2.8,10,"beta18",0,-0.3483131673972,0.191138968003615,-0.719014875,0.0379744049999999,-0.3483131673972,0.3483131673972,TRUE
"Proposed Method (ADVI)",2.8,10,"beta19",0,-0.1363995728,0.15853002603204,-0.46107945,0.1733524,-0.1363995728,0.1363995728,TRUE
"Proposed Method (ADVI)",2.8,10,"beta20",0,0.060140829,0.163188490043633,-0.265227525,0.377036,0.060140829,0.060140829,TRUE
"Proposed Method (ADVI)",2.8,10,"eta",2.8,2.95610865,0.369307344769879,2.30102325,3.6781885,0.15610865,0.15610865,TRUE
