"eta_true","mode","fixed_X","rep","eta_hat","abs_bias","disease_rate"
0.4,"one_parallel",FALSE,36,0.19594526099771,0.20405473900229,0.507777777777778
0.4,"one_parallel",FALSE,37,-0.00352278295697909,0.403522782956979,0.497777777777778
0.4,"one_parallel",FALSE,38,0.282938244798248,0.117061755201752,0.482222222222222
0.4,"one_parallel",FALSE,39,0.701881515765151,0.301881515765151,0.538888888888889
0.4,"one_parallel",FALSE,40,0.602618367394351,0.202618367394351,0.494444444444444
0.4,"one_parallel",FALSE,41,0.34120325307878,0.0587967469212202,0.475555555555556
0.4,"one_parallel",FALSE,42,0.0471625387553217,0.352837461244678,0.498888888888889
0.4,"one_parallel",FALSE,43,0.408350301163971,0.00835030116397129,0.51
0.4,"one_parallel",FALSE,44,0.234315622310905,0.165684377689095,0.488888888888889
0.4,"one_parallel",FALSE,45,0.789298099471562,0.389298099471562,0.494444444444444
0.4,"one_parallel",FALSE,46,0.458346549598337,0.0583465495983366,0.476666666666667
0.4,"one_parallel",FALSE,47,0.195342708334891,0.204657291665109,0.515555555555556
0.4,"one_parallel",FALSE,48,0.46585085105081,0.0658508510508097,0.513333333333333
0.4,"one_parallel",FALSE,49,0.713465809582084,0.313465809582084,0.523333333333333
0.4,"one_parallel",FALSE,50,0.362489571270736,0.037510428729264,0.525555555555556
0.4,"one_parallel",TRUE,1,0.578406828088803,0.178406828088803,0.501111111111111
0.4,"one_parallel",TRUE,2,-0.722340003094334,1.12234000309433,0.482222222222222
0.4,"one_parallel",TRUE,3,0.614726779164447,0.214726779164447,0.501111111111111
0.4,"one_parallel",TRUE,4,-0.143116077768741,0.543116077768741,0.484444444444444
0.4,"one_parallel",TRUE,5,-0.071999965878656,0.471999965878656,0.496666666666667
0.4,"one_parallel",TRUE,6,0.410704200462879,0.010704200462879,0.502222222222222
0.4,"one_parallel",TRUE,7,0.585163862846796,0.185163862846796,0.508888888888889
0.4,"one_parallel",TRUE,8,0.219395852427959,0.180604147572041,0.488888888888889
0.4,"one_parallel",TRUE,9,-0.230349622787693,0.630349622787693,0.487777777777778
0.4,"one_parallel",TRUE,10,0.579443273370639,0.179443273370639,0.508888888888889
0.4,"one_parallel",TRUE,11,0.329570438870068,0.0704295611299319,0.492222222222222
0.4,"one_parallel",TRUE,12,0.122323490004499,0.277676509995501,0.491111111111111
0.4,"one_parallel",TRUE,13,0.417139381623599,0.0171393816235994,0.502222222222222
0.4,"one_parallel",TRUE,14,0.580985989376898,0.180985989376898,0.497777777777778
0.4,"one_parallel",TRUE,15,0.189505579038546,0.210494420961454,0.492222222222222
0.4,"one_parallel",TRUE,16,0.478774211330621,0.0787742113306207,0.511111111111111
0.4,"one_parallel",TRUE,17,-0.0263289582627576,0.426328958262758,0.487777777777778
0.4,"one_parallel",TRUE,18,0.935401497486961,0.535401497486961,0.511111111111111
0.4,"one_parallel",TRUE,19,0.397969105437055,0.00203089456294514,0.493333333333333
0.4,"one_parallel",TRUE,20,0.139370920278278,0.260629079721722,0.504444444444444
0.4,"one_parallel",TRUE,21,0.672645429983281,0.272645429983281,0.51
0.4,"one_parallel",TRUE,22,0.503568386202982,0.103568386202982,0.497777777777778
0.4,"one_parallel",TRUE,23,0.75801964985405,0.35801964985405,0.511111111111111
0.4,"one_parallel",TRUE,24,0.318192428913529,0.0818075710864711,0.502222222222222
0.4,"one_parallel",TRUE,25,0.772299689748976,0.372299689748976,0.502222222222222
0.4,"one_parallel",TRUE,26,0.542897645327975,0.142897645327975,0.501111111111111
0.4,"one_parallel",TRUE,27,0.342391852297337,0.0576081477026634,0.495555555555556
0.4,"one_parallel",TRUE,28,0.525753724869246,0.125753724869246,0.495555555555556
0.4,"one_parallel",TRUE,29,0.599174617888646,0.199174617888646,0.502222222222222
0.4,"one_parallel",TRUE,30,0.242283674500041,0.157716325499959,0.503333333333333
0.4,"one_parallel",TRUE,31,0.209878092030249,0.190121907969751,0.496666666666667
0.4,"one_parallel",TRUE,32,0.533367810254986,0.133367810254986,0.502222222222222
0.4,"one_parallel",TRUE,33,0.272733000275643,0.127266999724357,0.496666666666667
0.4,"one_parallel",TRUE,34,0.684503458150019,0.284503458150019,0.507777777777778
0.4,"one_parallel",TRUE,35,0.612358942037397,0.212358942037397,0.508888888888889
0.4,"one_parallel",TRUE,36,0.287176081419103,0.112823918580897,0.497777777777778
0.4,"one_parallel",TRUE,37,-0.00648127540615871,0.406481275406159,0.49
0.4,"one_parallel",TRUE,38,0.25354943377077,0.14645056622923,0.487777777777778
0.4,"one_parallel",TRUE,39,0.154426088922947,0.245573911077053,0.497777777777778
0.4,"one_parallel",TRUE,40,-0.279800730676964,0.679800730676964,0.488888888888889
0.4,"one_parallel",TRUE,41,0.508087562205596,0.108087562205596,0.497777777777778
0.4,"one_parallel",TRUE,42,0.463504797216909,0.0635047972169093,0.495555555555556
0.4,"one_parallel",TRUE,43,0.673070181736506,0.273070181736506,0.506666666666667
0.4,"one_parallel",TRUE,44,0.560338907456154,0.160338907456154,0.503333333333333
0.4,"one_parallel",TRUE,45,-0.0752446286467543,0.475244628646754,0.493333333333333
0.4,"one_parallel",TRUE,46,0.909255239637047,0.509255239637047,0.508888888888889
0.4,"one_parallel",TRUE,47,0.359325896909692,0.0406741030903085,0.497777777777778
0.4,"one_parallel",TRUE,48,0.188419999030945,0.211580000969055,0.498888888888889
0.4,"one_parallel",TRUE,49,0.318004919265238,0.0819950807347624,0.485555555555556
0.4,"one_parallel",TRUE,50,-0.310912230454469,0.710912230454469,0.491111111111111
0.4,"init_plogis_one_parallel",FALSE,1,0.43740775833313,0.0374077583331302,0.51
0.4,"init_plogis_one_parallel",FALSE,2,0.169156719388162,0.230843280611839,0.513333333333333
0.4,"init_plogis_one_parallel",FALSE,3,0.463595050698679,0.0635950506986788,0.492222222222222
0.4,"init_plogis_one_parallel",FALSE,4,0.315546647760512,0.0844533522394879,0.516666666666667
0.4,"init_plogis_one_parallel",FALSE,5,0.720339229845322,0.320339229845322,0.523333333333333
0.4,"init_plogis_one_parallel",FALSE,6,0.8185077389276,0.4185077389276,0.53
0.4,"init_plogis_one_parallel",FALSE,7,0.0956212831006222,0.304378716899378,0.514444444444444
0.4,"init_plogis_one_parallel",FALSE,8,0.0853198388294173,0.314680161170583,0.488888888888889
0.4,"init_plogis_one_parallel",FALSE,9,0.696110855628546,0.296110855628546,0.506666666666667
0.4,"init_plogis_one_parallel",FALSE,10,0.331951504581555,0.068048495418445,0.485555555555556
0.4,"init_plogis_one_parallel",FALSE,11,0.6311656259707,0.2311656259707,0.505555555555556
0.4,"init_plogis_one_parallel",FALSE,12,0.549130001608738,0.149130001608738,0.498888888888889
0.4,"init_plogis_one_parallel",FALSE,13,0.267280002111393,0.132719997888607,0.537777777777778
0.4,"init_plogis_one_parallel",FALSE,14,0.940719058951628,0.540719058951628,0.546666666666667
0.4,"init_plogis_one_parallel",FALSE,15,0.358410210691264,0.0415897893087362,0.484444444444444
0.4,"init_plogis_one_parallel",FALSE,16,0.467340956063998,0.0673409560639984,0.5
0.4,"init_plogis_one_parallel",FALSE,17,0.465093938712908,0.0650939387129079,0.523333333333333
0.4,"init_plogis_one_parallel",FALSE,18,0.592491689126524,0.192491689126524,0.492222222222222
0.4,"init_plogis_one_parallel",FALSE,19,0.409472262225959,0.00947226222595904,0.507777777777778
0.4,"init_plogis_one_parallel",FALSE,20,0.228884636713043,0.171115363286957,0.496666666666667
0.4,"init_plogis_one_parallel",FALSE,21,0.607009577018595,0.207009577018595,0.493333333333333
0.4,"init_plogis_one_parallel",FALSE,22,0.65888540367905,0.25888540367905,0.534444444444444
0.4,"init_plogis_one_parallel",FALSE,23,0.899269091482253,0.499269091482253,0.526666666666667
0.4,"init_plogis_one_parallel",FALSE,24,0.504747062336272,0.104747062336272,0.484444444444444
0.4,"init_plogis_one_parallel",FALSE,25,0.346041496384965,0.0539585036150352,0.508888888888889
0.4,"init_plogis_one_parallel",FALSE,26,0.40624038783462,0.0062403878346205,0.507777777777778
0.4,"init_plogis_one_parallel",FALSE,27,-0.0489784675759943,0.448978467575994,0.495555555555556
0.4,"init_plogis_one_parallel",FALSE,28,0.64172901862996,0.24172901862996,0.49
0.4,"init_plogis_one_parallel",FALSE,29,0.399917881228887,8.21187711132487e-05,0.513333333333333
0.4,"init_plogis_one_parallel",FALSE,30,0.766735415540093,0.366735415540093,0.5
0.4,"init_plogis_one_parallel",FALSE,31,0.657109711745116,0.257109711745116,0.501111111111111
0.4,"init_plogis_one_parallel",FALSE,32,0.374752549255256,0.0252474507447435,0.516666666666667
0.4,"init_plogis_one_parallel",FALSE,33,0.590870401448183,0.190870401448183,0.507777777777778
0.4,"init_plogis_one_parallel",FALSE,34,0.661847459187042,0.261847459187042,0.52
0.4,"init_plogis_one_parallel",FALSE,35,0.178453005571518,0.221546994428482,0.514444444444444
0.4,"init_plogis_one_parallel",FALSE,36,0.19594526099771,0.20405473900229,0.507777777777778
0.4,"init_plogis_one_parallel",FALSE,37,-0.00352278295697909,0.403522782956979,0.497777777777778
0.4,"init_plogis_one_parallel",FALSE,38,0.282938244798248,0.117061755201752,0.482222222222222
0.4,"init_plogis_one_parallel",FALSE,39,0.701881515765151,0.301881515765151,0.538888888888889
0.4,"init_plogis_one_parallel",FALSE,40,0.602618367394351,0.202618367394351,0.494444444444444
0.4,"init_plogis_one_parallel",FALSE,41,0.34120325307878,0.0587967469212202,0.475555555555556
0.4,"init_plogis_one_parallel",FALSE,42,0.0471625387553217,0.352837461244678,0.498888888888889
0.4,"init_plogis_one_parallel",FALSE,43,0.408350301163971,0.00835030116397129,0.51
0.4,"init_plogis_one_parallel",FALSE,44,0.234315622310905,0.165684377689095,0.488888888888889
0.4,"init_plogis_one_parallel",FALSE,45,0.789298099471562,0.389298099471562,0.494444444444444
0.4,"init_plogis_one_parallel",FALSE,46,0.458346549598337,0.0583465495983366,0.476666666666667
0.4,"init_plogis_one_parallel",FALSE,47,0.195342708334891,0.204657291665109,0.515555555555556
0.4,"init_plogis_one_parallel",FALSE,48,0.46585085105081,0.0658508510508097,0.513333333333333
0.4,"init_plogis_one_parallel",FALSE,49,0.713465809582084,0.313465809582084,0.523333333333333
0.4,"init_plogis_one_parallel",FALSE,50,0.362489571270736,0.037510428729264,0.525555555555556
0.4,"init_plogis_one_parallel",TRUE,1,0.578406828088803,0.178406828088803,0.501111111111111
0.4,"init_plogis_one_parallel",TRUE,2,-0.722340003094334,1.12234000309433,0.482222222222222
0.4,"init_plogis_one_parallel",TRUE,3,0.614726779164447,0.214726779164447,0.501111111111111
0.4,"init_plogis_one_parallel",TRUE,4,-0.143116077768741,0.543116077768741,0.484444444444444
0.4,"init_plogis_one_parallel",TRUE,5,-0.071999965878656,0.471999965878656,0.496666666666667
0.4,"init_plogis_one_parallel",TRUE,6,0.410704200462879,0.010704200462879,0.502222222222222
0.4,"init_plogis_one_parallel",TRUE,7,0.585163862846796,0.185163862846796,0.508888888888889
0.4,"init_plogis_one_parallel",TRUE,8,0.219395852427959,0.180604147572041,0.488888888888889
0.4,"init_plogis_one_parallel",TRUE,9,-0.230349622787693,0.630349622787693,0.487777777777778
0.4,"init_plogis_one_parallel",TRUE,10,0.579443273370639,0.179443273370639,0.508888888888889
0.4,"init_plogis_one_parallel",TRUE,11,0.329570438870068,0.0704295611299319,0.492222222222222
0.4,"init_plogis_one_parallel",TRUE,12,0.122323490004499,0.277676509995501,0.491111111111111
0.4,"init_plogis_one_parallel",TRUE,13,0.417139381623599,0.0171393816235994,0.502222222222222
0.4,"init_plogis_one_parallel",TRUE,14,0.580985989376898,0.180985989376898,0.497777777777778
0.4,"init_plogis_one_parallel",TRUE,15,0.189505579038546,0.210494420961454,0.492222222222222
0.4,"init_plogis_one_parallel",TRUE,16,0.478774211330621,0.0787742113306207,0.511111111111111
0.4,"init_plogis_one_parallel",TRUE,17,-0.0263289582627576,0.426328958262758,0.487777777777778
0.4,"init_plogis_one_parallel",TRUE,18,0.935401497486961,0.535401497486961,0.511111111111111
0.4,"init_plogis_one_parallel",TRUE,19,0.397969105437055,0.00203089456294514,0.493333333333333
0.4,"init_plogis_one_parallel",TRUE,20,0.139370920278278,0.260629079721722,0.504444444444444
0.4,"init_plogis_one_parallel",TRUE,21,0.672645429983281,0.272645429983281,0.51
0.4,"init_plogis_one_parallel",TRUE,22,0.503568386202982,0.103568386202982,0.497777777777778
0.4,"init_plogis_one_parallel",TRUE,23,0.75801964985405,0.35801964985405,0.511111111111111
0.4,"init_plogis_one_parallel",TRUE,24,0.318192428913529,0.0818075710864711,0.502222222222222
0.4,"init_plogis_one_parallel",TRUE,25,0.772299689748976,0.372299689748976,0.502222222222222
0.4,"init_plogis_one_parallel",TRUE,26,0.542897645327975,0.142897645327975,0.501111111111111
0.4,"init_plogis_one_parallel",TRUE,27,0.342391852297337,0.0576081477026634,0.495555555555556
0.4,"init_plogis_one_parallel",TRUE,28,0.525753724869246,0.125753724869246,0.495555555555556
0.4,"init_plogis_one_parallel",TRUE,29,0.599174617888646,0.199174617888646,0.502222222222222
0.4,"init_plogis_one_parallel",TRUE,30,0.242283674500041,0.157716325499959,0.503333333333333
0.4,"init_plogis_one_parallel",TRUE,31,0.209878092030249,0.190121907969751,0.496666666666667
0.4,"init_plogis_one_parallel",TRUE,32,0.533367810254986,0.133367810254986,0.502222222222222
0.4,"init_plogis_one_parallel",TRUE,33,0.272733000275643,0.127266999724357,0.496666666666667
0.4,"init_plogis_one_parallel",TRUE,34,0.684503458150019,0.284503458150019,0.507777777777778
0.4,"init_plogis_one_parallel",TRUE,35,0.612358942037397,0.212358942037397,0.508888888888889
0.4,"init_plogis_one_parallel",TRUE,36,0.287176081419103,0.112823918580897,0.497777777777778
0.4,"init_plogis_one_parallel",TRUE,37,-0.00648127540615871,0.406481275406159,0.49
0.4,"init_plogis_one_parallel",TRUE,38,0.25354943377077,0.14645056622923,0.487777777777778
0.4,"init_plogis_one_parallel",TRUE,39,0.154426088922947,0.245573911077053,0.497777777777778
0.4,"init_plogis_one_parallel",TRUE,40,-0.279800730676964,0.679800730676964,0.488888888888889
0.4,"init_plogis_one_parallel",TRUE,41,0.508087562205596,0.108087562205596,0.497777777777778
0.4,"init_plogis_one_parallel",TRUE,42,0.463504797216909,0.0635047972169093,0.495555555555556
0.4,"init_plogis_one_parallel",TRUE,43,0.673070181736506,0.273070181736506,0.506666666666667
0.4,"init_plogis_one_parallel",TRUE,44,0.560338907456154,0.160338907456154,0.503333333333333
0.4,"init_plogis_one_parallel",TRUE,45,-0.0752446286467543,0.475244628646754,0.493333333333333
0.4,"init_plogis_one_parallel",TRUE,46,0.909255239637047,0.509255239637047,0.508888888888889
0.4,"init_plogis_one_parallel",TRUE,47,0.359325896909692,0.0406741030903085,0.497777777777778
0.4,"init_plogis_one_parallel",TRUE,48,0.188419999030945,0.211580000969055,0.498888888888889
0.4,"init_plogis_one_parallel",TRUE,49,0.318004919265238,0.0819950807347624,0.485555555555556
0.4,"init_plogis_one_parallel",TRUE,50,-0.310912230454469,0.710912230454469,0.491111111111111
0.4,"parallel2000",FALSE,1,0.404736763687268,0.00473676368726783,0.513333333333333
0.4,"parallel2000",FALSE,2,0.0360036077867416,0.363996392213258,0.494444444444444
0.4,"parallel2000",FALSE,3,0.71133696468542,0.31133696468542,0.502222222222222
0.4,"parallel2000",FALSE,4,0.42390457466898,0.0239045746689795,0.515555555555556
0.4,"parallel2000",FALSE,5,0.355340433154164,0.044659566845836,0.516666666666667
0.4,"parallel2000",FALSE,6,0.373322348726487,0.0266776512735134,0.515555555555556
0.4,"parallel2000",FALSE,7,-0.265055930300047,0.665055930300047,0.501111111111111
0.4,"parallel2000",FALSE,8,0.440478021326669,0.0404780213266694,0.492222222222222
0.4,"parallel2000",FALSE,9,0.540148732360212,0.140148732360212,0.5
0.4,"parallel2000",FALSE,10,0.517944103066118,0.117944103066118,0.49
0.4,"parallel2000",FALSE,11,0.538786226520737,0.138786226520737,0.513333333333333
0.4,"parallel2000",FALSE,12,0.141948286751625,0.258051713248375,0.495555555555556
0.4,"parallel2000",FALSE,13,0.28664386624118,0.11335613375882,0.536666666666667
0.4,"parallel2000",FALSE,14,0.570734241910005,0.170734241910005,0.542222222222222
0.4,"parallel2000",FALSE,15,0.527046271097241,0.127046271097241,0.492222222222222
0.4,"parallel2000",FALSE,16,0.194606452312763,0.205393547687237,0.502222222222222
0.4,"parallel2000",FALSE,17,0.259963936894671,0.140036063105329,0.516666666666667
0.4,"parallel2000",FALSE,18,1.20484917980416,0.804849179804159,0.502222222222222
0.4,"parallel2000",FALSE,19,0.640538501616953,0.240538501616953,0.522222222222222
0.4,"parallel2000",FALSE,20,0.108511142049414,0.291488857950586,0.498888888888889
0.4,"parallel2000",FALSE,21,0.260133570900391,0.139866429099609,0.492222222222222
0.4,"parallel2000",FALSE,22,0.597405427478376,0.197405427478376,0.527777777777778
0.4,"parallel2000",FALSE,23,1.19173932738051,0.791739327380505,0.536666666666667
0.4,"parallel2000",FALSE,24,-0.0645373268303146,0.464537326830315,0.47
0.4,"parallel2000",FALSE,25,-0.0830806410490375,0.483080641049038,0.5
0.4,"parallel2000",FALSE,26,0.273599534830163,0.126400465169837,0.495555555555556
0.4,"parallel2000",FALSE,27,-0.0488999773126085,0.448899977312609,0.487777777777778
0.4,"parallel2000",FALSE,28,0.864685816039077,0.464685816039077,0.487777777777778
0.4,"parallel2000",FALSE,29,0.660316263266666,0.260316263266666,0.52
0.4,"parallel2000",FALSE,30,0.669154065701439,0.269154065701439,0.495555555555556
0.4,"parallel2000",FALSE,31,0.101067183261268,0.298932816738732,0.48
0.4,"parallel2000",FALSE,32,-0.12131489652427,0.52131489652427,0.503333333333333
0.4,"parallel2000",FALSE,33,0.332123383727766,0.0678766162722345,0.504444444444444
0.4,"parallel2000",FALSE,34,0.384547807485471,0.0154521925145292,0.51
0.4,"parallel2000",FALSE,35,0.324005326026661,0.0759946739733389,0.516666666666667
0.4,"parallel2000",FALSE,36,1.19486770749483,0.794867707494827,0.53
0.4,"parallel2000",FALSE,37,0.202921841477451,0.197078158522549,0.503333333333333
0.4,"parallel2000",FALSE,38,0.202210859845556,0.197789140154444,0.476666666666667
0.4,"parallel2000",FALSE,39,0.700348406434389,0.300348406434389,0.538888888888889
0.4,"parallel2000",FALSE,40,0.649537838818221,0.249537838818221,0.498888888888889
0.4,"parallel2000",FALSE,41,-0.283224404785786,0.683224404785786,0.46
0.4,"parallel2000",FALSE,42,0.439122893653028,0.0391228936530281,0.53
0.4,"parallel2000",FALSE,43,0.746972319221136,0.346972319221136,0.531111111111111
0.4,"parallel2000",FALSE,44,0.334571167242048,0.0654288327579521,0.483333333333333
0.4,"parallel2000",FALSE,45,0.136936904850464,0.263063095149536,0.482222222222222
0.4,"parallel2000",FALSE,46,0.486714632527972,0.0867146325279721,0.473333333333333
0.4,"parallel2000",FALSE,47,0.808521387747873,0.408521387747873,0.521111111111111
0.4,"parallel2000",FALSE,48,0.583826203167535,0.183826203167535,0.514444444444444
0.4,"parallel2000",FALSE,49,0.608101441418407,0.208101441418407,0.523333333333333
0.4,"parallel2000",FALSE,50,0.347405388146111,0.0525946118538895,0.523333333333333
0.4,"parallel2000",TRUE,1,0.69577365598627,0.29577365598627,0.505555555555556
0.4,"parallel2000",TRUE,2,0.324690439689513,0.075309560310487,0.501111111111111
