"eta_true","rep","centered","eta_hat","abs_bias"
1.6,9,TRUE,0.38503914828311,1.21496085171689
1.6,10,FALSE,1.84645604902625,0.246456049026246
1.6,10,TRUE,2.28578051102151,0.685780511021512
1.6,11,FALSE,1.5365045432554,0.0634954567445969
1.6,11,TRUE,1.66848913666347,0.0684891366634715
1.6,12,FALSE,1.93472240313204,0.334722403132041
1.6,12,TRUE,2.57935124109445,0.979351241094446
1.6,13,FALSE,1.61571545352049,0.0157154535204871
1.6,13,TRUE,1.34229180946432,0.257708190535682
1.6,14,FALSE,1.55108030726502,0.0489196927349829
1.6,14,TRUE,1.96930742309466,0.36930742309466
1.6,15,FALSE,1.63025054828933,0.0302505482893283
1.6,15,TRUE,0.52918595030753,1.07081404969247
1.6,16,FALSE,1.99609897330048,0.396098973300484
1.6,16,TRUE,1.19448315027131,0.405516849728694
1.6,17,FALSE,1.93353960330976,0.333539603309759
1.6,17,TRUE,2.03766410796818,0.437664107968184
1.6,18,FALSE,1.8208311127399,0.220831112739905
1.6,18,TRUE,1.66729267048406,0.06729267048406
1.6,19,FALSE,2.21635690390893,0.616356903908934
1.6,19,TRUE,2.01071696210937,0.410716962109372
1.6,20,FALSE,1.89642940581927,0.296429405819266
1.6,20,TRUE,1.81651472460551,0.216514724605509
1.6,21,FALSE,1.66028939712636,0.0602893971263629
1.6,21,TRUE,1.72018278397075,0.120182783970751
1.6,22,FALSE,1.66682282370302,0.0668228237030202
1.6,22,TRUE,1.16846901674457,0.431530983255435
1.6,23,FALSE,2.22809960129483,0.628099601294832
1.6,23,TRUE,1.71342600582459,0.113426005824593
1.6,24,FALSE,1.66326083369755,0.0632608336975451
1.6,24,TRUE,1.20120369261738,0.398796307382623
1.6,25,FALSE,2.05969672460196,0.45969672460196
1.6,25,TRUE,1.57369575305109,0.0263042469489054
1.6,26,FALSE,1.75164580477267,0.151645804772674
1.6,26,TRUE,1.57814589134381,0.0218541086561854
1.6,27,FALSE,2.01110132404031,0.411101324040312
1.6,27,TRUE,1.91110418711959,0.311104187119589
1.6,28,FALSE,1.82582982631709,0.225829826317089
1.6,28,TRUE,0.874968267442419,0.725031732557581
1.6,29,FALSE,1.80636124457423,0.20636124457423
1.6,29,TRUE,2.76547118330647,1.16547118330647
1.6,30,FALSE,1.11599722824398,0.484002771756021
1.6,30,TRUE,-0.499661846681285,2.09966184668129
1.6,31,FALSE,1.92306813889464,0.323068138894636
1.6,31,TRUE,1.72739570121484,0.127395701214841
1.6,32,FALSE,1.86187238901818,0.261872389018183
1.6,32,TRUE,1.2438107840546,0.3561892159454
1.6,33,FALSE,1.67693712048894,0.0769371204889409
1.6,33,TRUE,0.689575367214125,0.910424632785875
1.6,34,FALSE,1.85258599460488,0.252585994604882
1.6,34,TRUE,2.28580657764695,0.685806577646953
1.6,35,FALSE,1.51839428423696,0.0816057157630403
1.6,35,TRUE,2.00082323978518,0.400823239785184
1.6,36,FALSE,2.07693292966455,0.476932929664552
1.6,36,TRUE,1.40665525236235,0.193344747637648
1.6,37,FALSE,1.99123374584361,0.391233745843606
1.6,37,TRUE,2.38033621454758,0.780336214547578
1.6,38,FALSE,1.91091176942642,0.310911769426417
1.6,38,TRUE,1.26646916919109,0.333530830808915
1.6,39,FALSE,2.35647991521537,0.756479915215373
1.6,39,TRUE,2.39237378116973,0.79237378116973
1.6,40,FALSE,1.05692403089999,0.543075969100011
1.6,40,TRUE,0.832949407807145,0.767050592192856
1.6,41,FALSE,2.10692295133743,0.506922951337431
1.6,41,TRUE,2.65524938412018,1.05524938412018
1.6,42,FALSE,1.11318692530403,0.486813074695967
1.6,42,TRUE,1.5479371895119,0.0520628104881034
1.6,43,FALSE,1.78094136547432,0.180941365474315
1.6,43,TRUE,1.0649057805187,0.535094219481301
1.6,44,FALSE,1.44260658014558,0.15739341985442
1.6,44,TRUE,2.28779940596558,0.687799405965578
1.6,45,FALSE,1.94953398641506,0.349533986415057
1.6,45,TRUE,1.7191300077224,0.1191300077224
1.6,46,FALSE,2.01954798871517,0.419547988715171
1.6,46,TRUE,2.48520771052033,0.885207710520331
1.6,47,FALSE,2.07797617471183,0.477976174711833
1.6,47,TRUE,3.2049180339425,1.6049180339425
1.6,48,FALSE,1.55483276610839,0.04516723389161
1.6,48,TRUE,1.4455394219143,0.154460578085699
1.6,49,FALSE,1.57933208746828,0.0206679125317204
1.6,49,TRUE,0.79765890687046,0.80234109312954
1.6,50,FALSE,2.21440837362138,0.614408373621382
1.6,50,TRUE,2.47977794272703,0.879777942727028
1.6,51,FALSE,1.49033567423994,0.109664325760058
1.6,51,TRUE,1.29794310479236,0.302056895207638
1.6,52,FALSE,1.8205413063348,0.220541306334798
1.6,52,TRUE,0.753960848265144,0.846039151734856
1.6,53,FALSE,1.82609534707479,0.226095347074787
