"param","truth","mean","sd","q025","q975","bias","abs_bias","covered","method","xsd","eta_setting","rep"
"beta8",0,-0.115828592982,0.226289617696858,-0.566848425,0.328435125,-0.115828592982,0.115828592982,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta9",0,-0.341756057177,0.249319515031783,-0.83387135,0.103529525,-0.341756057177,0.341756057177,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta10",0,0.30786228861,0.220805382442176,-0.146771775,0.7277228,0.30786228861,0.30786228861,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta11",0,-0.028641469797,0.209804753416007,-0.43919175,0.3627369,-0.028641469797,0.028641469797,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta12",0,-0.1191216752141,0.23342593541668,-0.58735045,0.3267059,-0.1191216752141,0.1191216752141,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta13",0,0.103089664534,0.219175618965353,-0.333016275,0.53671815,0.103089664534,0.103089664534,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta14",0,0.185368576888,0.21552677604769,-0.23699935,0.601399425,0.185368576888,0.185368576888,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta15",0,-0.236596063151,0.21794467051533,-0.6557398,0.1844416,-0.236596063151,0.236596063151,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta16",0,-0.084238913269,0.234376432619974,-0.560694375,0.364561,-0.084238913269,0.084238913269,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta17",0,0.074861123917,0.248169346118299,-0.446159525,0.5642923,0.074861123917,0.074861123917,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta18",0,-0.078075528261,0.190776881691292,-0.43025955,0.27975005,-0.078075528261,0.078075528261,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta19",0,-0.1188204419026,0.230425846847811,-0.555264275,0.337913625,-0.1188204419026,0.1188204419026,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta20",0,0.088876423343,0.248876095113385,-0.371010625,0.59192985,0.088876423343,0.088876423343,TRUE,"Naive (ADVI)",0.5,0.4,13
"beta1",1,0.6819410797,0.238665531980046,0.242378375,1.18410125,-0.3180589203,0.3180589203,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta2",2,2.05875075,0.273142088642387,1.51958775,2.607285,0.0587507500000002,0.0587507500000002,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta3",3,3.51914499,0.351172127118689,2.832141,4.1832055,0.51914499,0.51914499,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta4",-4,-4.11019393,0.351749116699607,-4.79078525,-3.41760275,-0.11019393,0.11019393,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta5",-5,-5.80236815,0.46685143869296,-6.7219175,-4.84581275,-0.80236815,0.80236815,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta6",0,0.183233092227,0.244826304637424,-0.309662975,0.653673525,0.183233092227,0.183233092227,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta7",0,0.23390154146,0.259943102370082,-0.2675872,0.725279725,0.23390154146,0.23390154146,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta8",0,-0.399315041807,0.238093496579576,-0.8614385,0.0712297474999998,-0.399315041807,0.399315041807,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta9",0,0.179525923881,0.258093193836731,-0.333639625,0.669793325,0.179525923881,0.179525923881,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta10",0,0.244338208292,0.231677927910871,-0.20822295,0.715077375,0.244338208292,0.244338208292,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta11",0,0.043641194003,0.234372920759771,-0.412957275,0.488404475,0.043641194003,0.043641194003,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta12",0,-0.092416910761,0.250065749041321,-0.607525725,0.404186825,-0.092416910761,0.092416910761,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta13",0,0.1817950992435,0.244757485345915,-0.266073975,0.685275025,0.1817950992435,0.1817950992435,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta14",0,0.112768555632,0.238073217888433,-0.363628725,0.58761475,0.112768555632,0.112768555632,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta15",0,-0.121141404152,0.247017455343259,-0.617905075,0.3553281,-0.121141404152,0.121141404152,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta16",0,0.191998536085,0.233450783824487,-0.243001275,0.643067175,0.191998536085,0.191998536085,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta17",0,-0.340992551915,0.248003486141956,-0.7970517,0.169053875,-0.340992551915,0.340992551915,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta18",0,-0.27723188036,0.253521007176003,-0.7891293,0.21438595,-0.27723188036,0.27723188036,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta19",0,0.197783178062,0.256429959947846,-0.305522725,0.679313975,0.197783178062,0.197783178062,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta20",0,0.163116617953,0.231177759357252,-0.289320675,0.62150315,0.163116617953,0.163116617953,TRUE,"Proposed (ADVI)",0.5,0.4,14
"eta",0.4,0.24997781956,0.198815534215084,0.0492790125,0.76628885,-0.15002218044,0.15002218044,TRUE,"Proposed (ADVI)",0.5,0.4,14
"beta1",1,0.27860392451,0.444257172303093,-0.5974487,1.13612175,-0.72139607549,0.72139607549,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta2",2,-0.293436593345,0.681066860304209,-1.602905,1.02550925,-2.293436593345,2.293436593345,FALSE,"Naive (ADVI)",0.5,0.4,14
"beta3",3,0.7635281356835,0.681326654571921,-0.60011265,2.09954775,-2.2364718643165,2.2364718643165,FALSE,"Naive (ADVI)",0.5,0.4,14
"beta4",-4,-1.6382919168,0.654060611868317,-2.91057675,-0.422261775000001,2.3617080832,2.3617080832,FALSE,"Naive (ADVI)",0.5,0.4,14
"beta5",-5,-2.11653533,0.799466555524674,-3.717298,-0.503791475,2.88346467,2.88346467,FALSE,"Naive (ADVI)",0.5,0.4,14
"beta6",0,-1.03720014274,0.674029270264125,-2.36579625,0.285305475,-1.03720014274,1.03720014274,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta7",0,0.070471221546,0.438775454217585,-0.753033925,0.936015575,0.070471221546,0.070471221546,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta8",0,0.0796232840787,0.451127051654009,-0.81917385,0.95946675,0.0796232840787,0.0796232840787,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta9",0,0.62785880915,0.611645410764093,-0.533789875,1.818177,0.62785880915,0.62785880915,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta10",0,-0.02032432391,0.452788269161766,-0.963078025,0.84742765,-0.02032432391,0.02032432391,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta11",0,-0.69758483777,0.642549124294128,-1.9441845,0.52397705,-0.69758483777,0.69758483777,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta12",0,0.216929317469,0.518875250721053,-0.86123025,1.19908075,0.216929317469,0.216929317469,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta13",0,0.10664448361,0.432311541766464,-0.730017475,0.9633704,0.10664448361,0.10664448361,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta14",0,1.2488989554158,0.743362755199161,-0.203445975,2.708978,1.2488989554158,1.2488989554158,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta15",0,0.89817866865,0.642999295262825,-0.345263325,2.1737855,0.89817866865,0.89817866865,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta16",0,0.330370328235,0.508714650936137,-0.6835463,1.28632475,0.330370328235,0.330370328235,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta17",0,0.9373427984709,0.725002188647727,-0.540853675,2.28493275,0.9373427984709,0.9373427984709,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta18",0,-0.092121927576,0.420010210276746,-0.893835825,0.70947455,-0.092121927576,0.092121927576,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta19",0,0.84909167183,0.615789224856129,-0.258346175,2.08897175,0.84909167183,0.84909167183,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta20",0,0.729331168908,0.584367024050964,-0.42351385,1.89326075,0.729331168908,0.729331168908,TRUE,"Naive (ADVI)",0.5,0.4,14
"beta1",1,0.7428230192,0.246971777341322,0.28796235,1.262464,-0.2571769808,0.2571769808,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta2",2,2.31338841,0.281806313716749,1.76056225,2.87065425,0.31338841,0.31338841,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta3",3,3.29056901,0.325382790841027,2.660147,3.9093625,0.29056901,0.29056901,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta4",-4,-4.40738536,0.377752956802781,-5.13351125,-3.66211325,-0.40738536,0.40738536,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta5",-5,-5.57491096,0.461227889586494,-6.46398325,-4.6317845,-0.57491096,0.57491096,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta6",0,0.0407937054057,0.26517991643486,-0.4946992,0.53232345,0.0407937054057,0.0407937054057,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta7",0,0.185484330419,0.264579958988619,-0.3368528,0.70486725,0.185484330419,0.185484330419,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta8",0,0.05123678763,0.241543195423904,-0.41182895,0.533757675,0.05123678763,0.05123678763,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta9",0,0.097982019,0.25832784514113,-0.422342975,0.601979325,0.097982019,0.097982019,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta10",0,0.143558797305,0.232633048331263,-0.315857575,0.615799175,0.143558797305,0.143558797305,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta11",0,-0.2601915353838,0.251170761482888,-0.722267725,0.211637475,-0.2601915353838,0.2601915353838,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta12",0,-0.059651976575,0.263813055525088,-0.585741375,0.45845515,-0.059651976575,0.059651976575,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta13",0,0.061062331852,0.245872613330438,-0.4019951,0.541762125,0.061062331852,0.061062331852,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta14",0,-0.15186895617,0.250163966568168,-0.65419185,0.311573425,-0.15186895617,0.15186895617,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta15",0,0.209321275437,0.242187525399496,-0.2672303,0.7038648,0.209321275437,0.209321275437,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta16",0,-0.638302013455,0.235746448561445,-1.070828,-0.1525922,-0.638302013455,0.638302013455,FALSE,"Proposed (ADVI)",0.5,0.4,15
"beta17",0,-0.0390727369462,0.26374619290149,-0.540439775,0.4749575,-0.0390727369462,0.0390727369462,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta18",0,-0.011756158715,0.248294820941495,-0.499953225,0.473496725,-0.011756158715,0.011756158715,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta19",0,0.40156170789,0.244694047494378,-0.0772289225,0.8610979,0.40156170789,0.40156170789,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta20",0,-0.108971203609,0.234309394105466,-0.559089525,0.337957775,-0.108971203609,0.108971203609,TRUE,"Proposed (ADVI)",0.5,0.4,15
"eta",0.4,0.3994549499,0.234213111356866,0.11752695,0.954391275,-0.0005450501,0.0005450501,TRUE,"Proposed (ADVI)",0.5,0.4,15
"beta1",1,0.6605241548,0.271582180126686,0.125280325,1.18509875,-0.3394758452,0.3394758452,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta2",2,2.31210095,0.313928214404817,1.69922675,2.9227575,0.31210095,0.31210095,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta3",3,3.31586243,0.312119946808901,2.6656995,3.90522825,0.31586243,0.31586243,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta4",-4,-4.35397147,0.38643646609432,-5.13099575,-3.5966695,-0.35397147,0.35397147,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta5",-5,-5.56048572,0.422233585525628,-6.37523525,-4.749745,-0.56048572,0.56048572,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta6",0,0.021544332847,0.277032851131675,-0.528117725,0.5662836,0.021544332847,0.021544332847,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta7",0,0.154837348481,0.248300799115497,-0.3278695,0.65056305,0.154837348481,0.154837348481,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta8",0,0.0424333887017,0.24801981579008,-0.4432267,0.527840825,0.0424333887017,0.0424333887017,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta9",0,0.141030981036,0.270906793411458,-0.409635225,0.627975275,0.141030981036,0.141030981036,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta10",0,0.192893712985,0.237059720220967,-0.295641825,0.647613725,0.192893712985,0.192893712985,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta11",0,-0.237840822618,0.246260181573128,-0.721402325,0.2274968,-0.237840822618,0.237840822618,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta12",0,-0.056017868748,0.264330769218326,-0.601848075,0.44327375,-0.056017868748,0.056017868748,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta13",0,0.015485356356,0.24390330777747,-0.46422935,0.496346375,0.015485356356,0.015485356356,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta14",0,-0.127554415949,0.245749377378242,-0.5850348,0.349969625,-0.127554415949,0.127554415949,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta15",0,0.18810303381138,0.238807289226152,-0.2705801,0.6210872,0.18810303381138,0.18810303381138,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta16",0,-0.6228731259,0.268499776739493,-1.1746525,-0.11291025,-0.6228731259,0.6228731259,FALSE,"Naive (ADVI)",0.5,0.4,15
"beta17",0,0.009074173133,0.265745704865081,-0.50431875,0.511914875,0.009074173133,0.009074173133,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta18",0,0.0275657684323,0.211240284992626,-0.3679154,0.434550725,0.0275657684323,0.0275657684323,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta19",0,0.373647725286,0.261397195410807,-0.11621195,0.877494025,0.373647725286,0.373647725286,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta20",0,-0.149968013427,0.252701764117049,-0.622687225,0.345381725,-0.149968013427,0.149968013427,TRUE,"Naive (ADVI)",0.5,0.4,15
"beta1",1,1.632676893,0.248782404422905,1.17447975,2.15612475,0.632676893,0.632676893,FALSE,"Proposed (ADVI)",0.5,0.4,16
"beta2",2,2.61369877,0.286788631601748,2.04570925,3.18928325,0.61369877,0.61369877,FALSE,"Proposed (ADVI)",0.5,0.4,16
"beta3",3,3.38945485,0.345881346825554,2.72224725,4.0642265,0.38945485,0.38945485,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta4",-4,-4.92074269,0.42280131532613,-5.73725575,-4.05351075,-0.92074269,0.92074269,FALSE,"Proposed (ADVI)",0.5,0.4,16
"beta5",-5,-5.54896059,0.475473352278841,-6.45561575,-4.5937545,-0.54896059,0.54896059,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta6",0,-0.038335559667,0.237977225139673,-0.523395,0.409821425,-0.038335559667,0.038335559667,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta7",0,-0.055848536238,0.263657650118693,-0.582106125,0.446156725,-0.055848536238,0.055848536238,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta8",0,-0.050960599133,0.229488502534404,-0.5000286,0.413466275,-0.050960599133,0.050960599133,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta9",0,-0.225951362842,0.239340324490771,-0.714705275,0.240014525,-0.225951362842,0.225951362842,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta10",0,-0.212865442698,0.213139603493521,-0.6282208,0.21855555,-0.212865442698,0.212865442698,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta11",0,-0.066753417232,0.245180609028056,-0.53896615,0.41226445,-0.066753417232,0.066753417232,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta12",0,-0.235578196023,0.24357329098054,-0.72512395,0.242151275,-0.235578196023,0.235578196023,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta13",0,0.038212195569,0.245004882955339,-0.415297675,0.52577215,0.038212195569,0.038212195569,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta14",0,-0.284045171899,0.239752204512851,-0.759387075,0.17767765,-0.284045171899,0.284045171899,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta15",0,-0.1218715413652,0.23404317725153,-0.577298575,0.32533335,-0.1218715413652,0.1218715413652,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta16",0,-0.092801266407,0.208905497195193,-0.472386075,0.322531625,-0.092801266407,0.092801266407,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta17",0,0.092386275311,0.243793256476137,-0.359202125,0.57494595,0.092386275311,0.092386275311,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta18",0,0.47961539509,0.252390113308048,-0.0114402475,0.979132425,0.47961539509,0.47961539509,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta19",0,-0.49782101287,0.230032301265815,-0.952624675,-0.0511014175,-0.49782101287,0.49782101287,FALSE,"Proposed (ADVI)",0.5,0.4,16
"beta20",0,-0.165461905712,0.242469470648054,-0.634519325,0.2942589,-0.165461905712,0.165461905712,TRUE,"Proposed (ADVI)",0.5,0.4,16
"eta",0.4,0.5178060291,0.227849084696103,0.20613315,1.07268775,0.1178060291,0.1178060291,TRUE,"Proposed (ADVI)",0.5,0.4,16
"beta1",1,1.565435679,0.266100196938478,1.04070475,2.0792265,0.565435679,0.565435679,FALSE,"Naive (ADVI)",0.5,0.4,16
"beta2",2,2.59381468,0.314717789777922,1.986608,3.2165065,0.59381468,0.59381468,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta3",3,3.36167785,0.327873185746577,2.6904855,4.00141175,0.36167785,0.36167785,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta4",-4,-4.81079603,0.430931614282507,-5.67902175,-3.97151775,-0.81079603,0.81079603,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta5",-5,-5.47438596,0.429756459440354,-6.323884,-4.6441005,-0.47438596,0.47438596,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta6",0,-0.086394373814,0.254851907483869,-0.6072857,0.408936,-0.086394373814,0.086394373814,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta7",0,-0.064411473259,0.251087185070433,-0.538121525,0.414963175,-0.064411473259,0.064411473259,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta8",0,-0.060097786733,0.233202169328493,-0.533124625,0.39096155,-0.060097786733,0.060097786733,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta9",0,-0.1790278410223,0.246939827256081,-0.6686905,0.27164055,-0.1790278410223,0.1790278410223,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta10",0,-0.17924578067,0.216101736157043,-0.6270336,0.236900425,-0.17924578067,0.17924578067,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta11",0,-0.08248579986,0.236078580371133,-0.547031575,0.355486125,-0.08248579986,0.08248579986,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta12",0,-0.2631286446484,0.2585151124867,-0.794828525,0.220046475,-0.2631286446484,0.2631286446484,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta13",0,0.022877414647,0.247131760331776,-0.43655255,0.51949015,0.022877414647,0.022877414647,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta14",0,-0.287102310042,0.228781189733274,-0.7338377,0.16077035,-0.287102310042,0.287102310042,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta15",0,-0.15726867775,0.245555805428083,-0.6442755,0.304057825,-0.15726867775,0.15726867775,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta16",0,-0.0783878054792,0.235699080433025,-0.5471631,0.39036405,-0.0783878054792,0.0783878054792,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta17",0,0.155386200602,0.243795573619654,-0.326895875,0.6109794,0.155386200602,0.155386200602,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta18",0,0.44762620182,0.202073612257802,0.07397671,0.8237925,0.44762620182,0.44762620182,FALSE,"Naive (ADVI)",0.5,0.4,16
"beta19",0,-0.539430049709,0.246612434467152,-1.00808875,-0.0508058025,-0.539430049709,0.539430049709,FALSE,"Naive (ADVI)",0.5,0.4,16
"beta20",0,-0.179594620791,0.262363796705535,-0.706266275,0.354189175,-0.179594620791,0.179594620791,TRUE,"Naive (ADVI)",0.5,0.4,16
"beta1",1,1.23559279,0.214649010520019,0.840262675,1.687223,0.23559279,0.23559279,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta2",2,2.09693526,0.254495695680403,1.59075175,2.608526,0.09693526,0.09693526,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta3",3,3.01274415,0.298925085526516,2.43167325,3.586313,0.0127441500000001,0.0127441500000001,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta4",-4,-3.89246518,0.342465474795627,-4.569026,-3.2153925,0.10753482,0.10753482,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta5",-5,-4.7167769,0.393100247369895,-5.46790275,-3.9055795,0.2832231,0.2832231,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta6",0,0.0023083605333,0.222963933822365,-0.45129875,0.417752425,0.0023083605333,0.0023083605333,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta7",0,-0.306671468407,0.249621965369485,-0.801331625,0.179305725,-0.306671468407,0.306671468407,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta8",0,0.2385971120635,0.220467381350025,-0.181357125,0.682366025,0.2385971120635,0.2385971120635,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta9",0,-0.12823240904,0.241033493005649,-0.60573325,0.350735575,-0.12823240904,0.12823240904,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta10",0,-0.282479000336,0.208283263217926,-0.69093245,0.13469865,-0.282479000336,0.282479000336,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta11",0,-0.043454985386,0.222283405118812,-0.467415975,0.385786425,-0.043454985386,0.043454985386,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta12",0,0.214156914993,0.234308174245826,-0.2564313,0.6790351,0.214156914993,0.214156914993,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta13",0,-0.167633415847,0.231063317454343,-0.58021485,0.306391,-0.167633415847,0.167633415847,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta14",0,0.200304108841,0.230823343058347,-0.250828475,0.657650225,0.200304108841,0.200304108841,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta15",0,-0.102988153777,0.20797481612607,-0.5146432,0.31448145,-0.102988153777,0.102988153777,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta16",0,-0.017569288316,0.196352530937305,-0.384452225,0.3675414,-0.017569288316,0.017569288316,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta17",0,0.119390494157,0.240282670503895,-0.3169293,0.6024107,0.119390494157,0.119390494157,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta18",0,-0.32606134637,0.238904541002486,-0.79715325,0.13520445,-0.32606134637,0.32606134637,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta19",0,0.1335615011832,0.213116015694,-0.292821075,0.5208311,0.1335615011832,0.1335615011832,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta20",0,0.177303518813,0.226891503918006,-0.259372175,0.6244479,0.177303518813,0.177303518813,TRUE,"Proposed (ADVI)",0.5,0.4,17
"eta",0.4,0.3671180162,0.221425313993036,0.1014467125,0.904741825,-0.0328819838,0.0328819838,TRUE,"Proposed (ADVI)",0.5,0.4,17
"beta1",1,0.8437361232,0.454780110872449,-0.053067215,1.721564,-0.1562638768,0.1562638768,TRUE,"Naive (ADVI)",0.5,0.4,17
"beta2",2,-0.266171594894,0.728004107352432,-1.654733,1.1428125,-2.266171594894,2.266171594894,FALSE,"Naive (ADVI)",0.5,0.4,17
"beta3",3,0.733335924086,0.645062884962772,-0.5631957,1.99389475,-2.266664075914,2.266664075914,FALSE,"Naive (ADVI)",0.5,0.4,17
"beta4",-4,-1.67498987026,0.663809182578437,-2.9621335,-0.422203675,2.32501012974,2.32501012974,FALSE,"Naive (ADVI)",0.5,0.4,17
"beta5",-5,-2.0567974056,0.740241248622077,-3.549096,-0.556608875,2.9432025944,2.9432025944,FALSE,"Naive (ADVI)",0.5,0.4,17
"beta6",0,-1.06560874289,0.634603355281392,-2.33008325,0.1633895,-1.06560874289,1.06560874289,TRUE,"Naive (ADVI)",0.5,0.4,17
"beta7",0,-0.098184449343,0.441015765228351,-0.9317181,0.800751725,-0.098184449343,0.098184449343,TRUE,"Naive (ADVI)",0.5,0.4,17
"beta8",0,0.1773147391285,0.455877769343948,-0.752209775,1.07876325,0.1773147391285,0.1773147391285,TRUE,"Naive (ADVI)",0.5,0.4,17
"beta9",0,0.613630901345,0.616913605013571,-0.573192875,1.786985,0.613630901345,0.613630901345,TRUE,"Naive (ADVI)",0.5,0.4,17
"beta10",0,-0.3595094885051,0.429509816830524,-1.24317275,0.48035475,-0.3595094885051,0.3595094885051,TRUE,"Naive (ADVI)",0.5,0.4,17
"beta11",0,-0.693394440121,0.640839134733256,-1.9567165,0.511138225,-0.693394440121,0.693394440121,TRUE,"Naive (ADVI)",0.5,0.4,17
"beta12",0,0.374613996568,0.470957742049269,-0.574228775,1.261751,0.374613996568,0.374613996568,TRUE,"Naive (ADVI)",0.5,0.4,17
"beta13",0,0.11684131942,0.447483877794718,-0.776801425,0.99340905,0.11684131942,0.11684131942,TRUE,"Naive (ADVI)",0.5,0.4,17
"beta14",0,1.2751173291,0.738394119433865,-0.1655173,2.73744475,1.2751173291,1.2751173291,TRUE,"Naive (ADVI)",0.5,0.4,17
