"eta_true","sweeps","update","gen_scale","fit_scale","rep","eta_hat","eta_abs_bias","disease_rate"
0.4,100,"checkerboard","avg","avg",13,0.544195073187083,0.144195073187083,0.528888888888889
0.4,100,"checkerboard","avg","avg",14,1.12627011316195,0.726270113161945,0.538888888888889
0.4,100,"checkerboard","avg","avg",15,0.188745768190322,0.211254231809678,0.486666666666667
0.4,100,"checkerboard","avg","avg",16,0.896264519187883,0.496264519187883,0.517777777777778
0.4,100,"checkerboard","avg","avg",17,0.278416356943161,0.121583643056839,0.496666666666667
0.4,100,"checkerboard","avg","avg",18,0.0341941654138869,0.365805834586113,0.491111111111111
0.4,100,"checkerboard","avg","avg",19,0.392784843699585,0.0072151563004148,0.52
0.4,100,"checkerboard","avg","avg",20,0.272044635517334,0.127955364482666,0.497777777777778
0.4,100,"checkerboard","avg","avg",21,0.738901197053474,0.338901197053474,0.517777777777778
0.4,100,"checkerboard","avg","avg",22,0.550440155345931,0.150440155345931,0.512222222222222
0.4,100,"checkerboard","avg","avg",23,0.330104498695643,0.0698955013043568,0.481111111111111
0.4,100,"checkerboard","avg","avg",24,0.48783248244042,0.0878324824404199,0.504444444444444
0.4,100,"checkerboard","avg","avg",25,0.458739845544481,0.0587398455444812,0.518888888888889
0.4,100,"checkerboard","avg","avg",26,0.273417058644661,0.126582941355339,0.493333333333333
0.4,100,"checkerboard","avg","avg",27,0.493705482791877,0.0937054827918765,0.495555555555556
0.4,100,"checkerboard","avg","avg",28,1.29262095669228,0.892620956692277,0.511111111111111
0.4,100,"checkerboard","avg","avg",29,0.150072436704222,0.249927563295778,0.492222222222222
0.4,100,"checkerboard","avg","avg",30,0.692426818268332,0.292426818268332,0.493333333333333
0.4,100,"checkerboard","avg","avg",31,0.341882474403784,0.0581175255962163,0.51
0.4,100,"checkerboard","avg","avg",32,0.923598593039501,0.523598593039501,0.521111111111111
0.4,100,"checkerboard","avg","avg",33,0.254027452501125,0.145972547498875,0.507777777777778
0.4,100,"checkerboard","avg","avg",34,0.822958322984579,0.422958322984579,0.535555555555556
0.4,100,"checkerboard","avg","avg",35,0.277025885273893,0.122974114726107,0.513333333333333
0.4,100,"checkerboard","avg","avg",36,0.0635999621982243,0.336400037801776,0.51
0.4,100,"checkerboard","avg","avg",37,0.562347938289267,0.162347938289267,0.513333333333333
0.4,100,"checkerboard","avg","avg",38,0.753660701412952,0.353660701412952,0.541111111111111
0.4,100,"checkerboard","avg","avg",39,0.872058123416182,0.472058123416182,0.485555555555556
0.4,100,"checkerboard","avg","avg",40,0.526010139350869,0.126010139350869,0.541111111111111
0.4,100,"checkerboard","avg","avg",41,-0.0944090703747174,0.494409070374717,0.48
0.4,100,"checkerboard","avg","avg",42,0.0904114245496815,0.309588575450319,0.505555555555556
0.4,100,"checkerboard","avg","avg",43,0.240586675676112,0.159413324323888,0.527777777777778
0.4,100,"checkerboard","avg","avg",44,0.971637492607169,0.571637492607169,0.542222222222222
0.4,100,"checkerboard","avg","avg",45,0.511396447203935,0.111396447203934,0.504444444444444
0.4,100,"checkerboard","avg","avg",46,0.274674106784223,0.125325893215777,0.482222222222222
0.4,100,"checkerboard","avg","avg",47,0.892871956907798,0.492871956907798,0.504444444444444
0.4,100,"checkerboard","avg","avg",48,0.636206234635362,0.236206234635362,0.533333333333333
0.4,100,"checkerboard","avg","avg",49,0.574134270576823,0.174134270576823,0.542222222222222
0.4,100,"checkerboard","avg","avg",50,-0.168447109952424,0.568447109952424,0.462222222222222
0.4,100,"checkerboard","sum","sum",1,0.420448204217818,0.0204482042178175,0.547777777777778
0.4,100,"checkerboard","sum","sum",2,0.426089028476949,0.0260890284769492,0.537777777777778
0.4,100,"checkerboard","sum","sum",3,0.41744465794624,0.0174446579462397,0.523333333333333
0.4,100,"checkerboard","sum","sum",4,0.42900603480231,0.0290060348023095,0.538888888888889
0.4,100,"checkerboard","sum","sum",5,0.378001651580043,0.021998348419957,0.546666666666667
0.4,100,"checkerboard","sum","sum",6,0.438285593568516,0.0382855935685163,0.553333333333333
0.4,100,"checkerboard","sum","sum",7,0.406314474093852,0.00631447409385177,0.522222222222222
0.4,100,"checkerboard","sum","sum",8,0.346396022748138,0.0536039772518616,0.542222222222222
0.4,100,"checkerboard","sum","sum",9,0.401404218637892,0.00140421863789181,0.556666666666667
0.4,100,"checkerboard","sum","sum",10,0.401310265885826,0.00131026588582583,0.57
0.4,100,"checkerboard","sum","sum",11,0.26975536688242,0.13024463311758,0.52
0.4,100,"checkerboard","sum","sum",12,0.397189025441799,0.0028109745582009,0.546666666666667
0.4,100,"checkerboard","sum","sum",13,0.427688187167041,0.0276881871670414,0.555555555555556
0.4,100,"checkerboard","sum","sum",14,0.656856145070773,0.256856145070773,0.567777777777778
0.4,100,"checkerboard","sum","sum",15,0.266596435935601,0.133403564064399,0.506666666666667
0.4,100,"checkerboard","sum","sum",16,0.510899799867583,0.110899799867583,0.544444444444444
0.4,100,"checkerboard","sum","sum",17,0.404929686556049,0.00492968655604881,0.527777777777778
0.4,100,"checkerboard","sum","sum",18,0.382133791916713,0.017866208083287,0.525555555555556
0.4,100,"checkerboard","sum","sum",19,0.494038307336607,0.0940383073366065,0.568888888888889
0.4,100,"checkerboard","sum","sum",20,0.365228586994247,0.0347714130057533,0.531111111111111
0.4,100,"checkerboard","sum","sum",21,0.49140791122754,0.0914079112275403,0.546666666666667
0.4,100,"checkerboard","sum","sum",22,0.562641683614505,0.162641683614505,0.547777777777778
0.4,100,"checkerboard","sum","sum",23,0.298350065225939,0.101649934774061,0.508888888888889
0.4,100,"checkerboard","sum","sum",24,0.62213153560943,0.22213153560943,0.542222222222222
0.4,100,"checkerboard","sum","sum",25,0.364689681861241,0.0353103181387587,0.548888888888889
0.4,100,"checkerboard","sum","sum",26,0.317033722001991,0.0829662779980087,0.527777777777778
0.4,100,"checkerboard","sum","sum",27,0.461042715713046,0.0610427157130464,0.532222222222222
0.4,100,"checkerboard","sum","sum",28,0.499701009292674,0.0997010092926737,0.533333333333333
0.4,100,"checkerboard","sum","sum",29,0.436379572576588,0.0363795725765882,0.536666666666667
0.4,100,"checkerboard","sum","sum",30,0.477257871521765,0.0772578715217646,0.515555555555556
0.4,100,"checkerboard","sum","sum",31,0.3599406649047,0.0400593350952996,0.544444444444444
0.4,100,"checkerboard","sum","sum",32,0.486553499240512,0.0865534992405117,0.556666666666667
0.4,100,"checkerboard","sum","sum",33,0.36538727297672,0.0346127270232804,0.533333333333333
0.4,100,"checkerboard","sum","sum",34,0.347624403376883,0.0523755966231174,0.55
0.4,100,"checkerboard","sum","sum",35,0.371229412301544,0.0287705876984564,0.546666666666667
0.4,100,"checkerboard","sum","sum",36,0.431629627798409,0.0316296277984088,0.554444444444444
0.4,100,"checkerboard","sum","sum",37,0.369678753508287,0.0303212464917126,0.534444444444444
0.4,100,"checkerboard","sum","sum",38,0.419146170458636,0.019146170458636,0.571111111111111
0.4,100,"checkerboard","sum","sum",39,0.474741617579176,0.0747416175791759,0.508888888888889
0.4,100,"checkerboard","sum","sum",40,0.375299639850325,0.0247003601496751,0.561111111111111
0.4,100,"checkerboard","sum","sum",41,0.397602546333571,0.0023974536664288,0.517777777777778
0.4,100,"checkerboard","sum","sum",42,0.430840557660358,0.0308405576603579,0.544444444444444
0.4,100,"checkerboard","sum","sum",43,0.447055220613223,0.0470552206132225,0.575555555555556
0.4,100,"checkerboard","sum","sum",44,0.447894379042165,0.047894379042165,0.564444444444444
0.4,100,"checkerboard","sum","sum",45,0.450334416370854,0.0503344163708535,0.526666666666667
0.4,100,"checkerboard","sum","sum",46,0.332350222085386,0.0676497779146136,0.505555555555556
0.4,100,"checkerboard","sum","sum",47,0.428145623169077,0.028145623169077,0.53
0.4,100,"checkerboard","sum","sum",48,0.462276407798057,0.0622764077980573,0.56
0.4,100,"checkerboard","sum","sum",49,0.377691825505967,0.0223081744940328,0.574444444444444
0.4,100,"checkerboard","sum","sum",50,0.359443188732418,0.0405568112675818,0.498888888888889
0.4,500,"parallel","avg","avg",1,0.306401820282601,0.0935981797173995,0.504444444444444
0.4,500,"parallel","avg","avg",2,0.585774930450663,0.185774930450663,0.513333333333333
0.4,500,"parallel","avg","avg",3,0.319374847107984,0.0806251528920162,0.495555555555556
0.4,500,"parallel","avg","avg",4,-0.0269834398739378,0.426983439873938,0.484444444444444
0.4,500,"parallel","avg","avg",5,0.413859548109772,0.0138595481097722,0.541111111111111
0.4,500,"parallel","avg","avg",6,0.438834695130273,0.0388346951302733,0.527777777777778
0.4,500,"parallel","avg","avg",7,0.552325006308994,0.152325006308994,0.548888888888889
0.4,500,"parallel","avg","avg",8,0.683353432696512,0.283353432696512,0.516666666666667
0.4,500,"parallel","avg","avg",9,0.307375050379284,0.0926249496207162,0.507777777777778
0.4,500,"parallel","avg","avg",10,0.187338309385348,0.212661690614652,0.481111111111111
0.4,500,"parallel","avg","avg",11,0.0823129151210352,0.317687084878965,0.508888888888889
0.4,500,"parallel","avg","avg",12,0.41555703024057,0.0155570302405701,0.505555555555556
0.4,500,"parallel","avg","avg",13,1.12369911005112,0.723699110051116,0.546666666666667
0.4,500,"parallel","avg","avg",14,0.166881864592626,0.233118135407374,0.461111111111111
0.4,500,"parallel","avg","avg",15,0.485445865252687,0.085445865252687,0.506666666666667
0.4,500,"parallel","avg","avg",16,0.352088595502544,0.0479114044974562,0.483333333333333
0.4,500,"parallel","avg","avg",17,0.698807315752238,0.298807315752238,0.531111111111111
0.4,500,"parallel","avg","avg",18,0.283123288031614,0.116876711968386,0.484444444444444
0.4,500,"parallel","avg","avg",19,1.16582786120236,0.765827861202359,0.494444444444444
0.4,500,"parallel","avg","avg",20,0.280209818855611,0.119790181144389,0.491111111111111
0.4,500,"parallel","avg","avg",21,0.739618277215395,0.339618277215395,0.521111111111111
0.4,500,"parallel","avg","avg",22,0.319745447970097,0.0802545520299035,0.492222222222222
0.4,500,"parallel","avg","avg",23,0.652649806315053,0.252649806315053,0.504444444444444
0.4,500,"parallel","avg","avg",24,0.0633030380497115,0.336696961950289,0.527777777777778
0.4,500,"parallel","avg","avg",25,0.475725453978353,0.0757254539783532,0.533333333333333
0.4,500,"parallel","avg","avg",26,0.743739039097901,0.343739039097901,0.52
0.4,500,"parallel","avg","avg",27,0.217514460597012,0.182485539402988,0.512222222222222
0.4,500,"parallel","avg","avg",28,-0.0398088845888731,0.439808884588873,0.521111111111111
0.4,500,"parallel","avg","avg",29,0.213125549924673,0.186874450075327,0.505555555555556
0.4,500,"parallel","avg","avg",30,0.269397166149371,0.130602833850629,0.491111111111111
0.4,500,"parallel","avg","avg",31,0.660476057105975,0.260476057105975,0.516666666666667
0.4,500,"parallel","avg","avg",32,0.722378574760676,0.322378574760676,0.524444444444444
0.4,500,"parallel","avg","avg",33,0.455394908307733,0.0553949083077326,0.473333333333333
0.4,500,"parallel","avg","avg",34,0.398382795861301,0.00161720413869942,0.48
0.4,500,"parallel","avg","avg",35,0.683292790265761,0.283292790265761,0.507777777777778
0.4,500,"parallel","avg","avg",36,0.512973416341132,0.112973416341132,0.513333333333333
0.4,500,"parallel","avg","avg",37,0.350013587019509,0.0499864129804908,0.508888888888889
0.4,500,"parallel","avg","avg",38,0.383031738732518,0.0169682612674825,0.515555555555556
0.4,500,"parallel","avg","avg",39,0.366751009615467,0.0332489903845334,0.53
0.4,500,"parallel","avg","avg",40,0.588026017798499,0.188026017798499,0.516666666666667
0.4,500,"parallel","avg","avg",41,0.587815394869405,0.187815394869405,0.526666666666667
0.4,500,"parallel","avg","avg",42,0.241534855869197,0.158465144130803,0.525555555555556
0.4,500,"parallel","avg","avg",43,0.558747387521664,0.158747387521664,0.514444444444444
0.4,500,"parallel","avg","avg",44,0.302004713743077,0.0979952862569226,0.506666666666667
0.4,500,"parallel","avg","avg",45,0.18757259501968,0.21242740498032,0.502222222222222
0.4,500,"parallel","avg","avg",46,-0.185012299398637,0.585012299398637,0.505555555555556
0.4,500,"parallel","avg","avg",47,0.521119538110557,0.121119538110557,0.518888888888889
0.4,500,"parallel","avg","avg",48,0.330520013293517,0.0694799867064829,0.514444444444444
0.4,500,"parallel","avg","avg",49,0.717203082112642,0.317203082112642,0.524444444444444
0.4,500,"parallel","avg","avg",50,0.125192597737896,0.274807402262104,0.496666666666667
0.4,500,"parallel","sum","sum",1,0.501739294535172,0.101739294535172,0.54
0.4,500,"parallel","sum","sum",2,0.316596623350248,0.0834033766497521,0.536666666666667
0.4,500,"parallel","sum","sum",3,0.512561418218892,0.112561418218892,0.53
0.4,500,"parallel","sum","sum",4,0.512160163049196,0.112160163049196,0.541111111111111
0.4,500,"parallel","sum","sum",5,0.325341392454062,0.074658607545938,0.57
0.4,500,"parallel","sum","sum",6,0.326939807057416,0.0730601929425844,0.55
0.4,500,"parallel","sum","sum",7,0.430470267505083,0.0304702675050826,0.576666666666667
0.4,500,"parallel","sum","sum",8,0.503874927322577,0.103874927322577,0.546666666666667
0.4,500,"parallel","sum","sum",9,0.406813454872916,0.00681345487291563,0.538888888888889
0.4,500,"parallel","sum","sum",10,0.437897018455572,0.0378970184555719,0.526666666666667
0.4,500,"parallel","sum","sum",11,0.399397306594035,0.000602693405964527,0.543333333333333
0.4,500,"parallel","sum","sum",12,0.490966693971504,0.0909666939715038,0.537777777777778
0.4,500,"parallel","sum","sum",13,0.462583386218574,0.0625833862185743,0.568888888888889
0.4,500,"parallel","sum","sum",14,0.306123802944408,0.0938761970555922,0.488888888888889
0.4,500,"parallel","sum","sum",15,0.429876565292149,0.0298765652921486,0.542222222222222
0.4,500,"parallel","sum","sum",16,0.459999996662216,0.0599999966622159,0.513333333333333
0.4,500,"parallel","sum","sum",17,0.445250413453695,0.0452504134536955,0.564444444444444
0.4,500,"parallel","sum","sum",18,0.46014810033463,0.0601481003346303,0.526666666666667
0.4,500,"parallel","sum","sum",19,0.408451944228099,0.00845194422809881,0.513333333333333
0.4,500,"parallel","sum","sum",20,0.439114615717144,0.0391146157171438,0.531111111111111
0.4,500,"parallel","sum","sum",21,0.403457038525159,0.00345703852515866,0.546666666666667
0.4,500,"parallel","sum","sum",22,0.342018241759039,0.0579817582409607,0.516666666666667
0.4,500,"parallel","sum","sum",23,0.408455571819445,0.00845557181944528,0.53
0.4,500,"parallel","sum","sum",24,0.455414835457716,0.0554148354577162,0.568888888888889
0.4,500,"parallel","sum","sum",25,0.472859058380942,0.0728590583809417,0.571111111111111
0.4,500,"parallel","sum","sum",26,0.412191023803827,0.0121910238038273,0.548888888888889
0.4,500,"parallel","sum","sum",27,0.404924902715226,0.00492490271522633,0.551111111111111
0.4,500,"parallel","sum","sum",28,0.245371219848475,0.154628780151525,0.541111111111111
0.4,500,"parallel","sum","sum",29,0.442354419559242,0.0423544195592425,0.54
0.4,500,"parallel","sum","sum",30,0.458844520363377,0.0588445203633768,0.528888888888889
0.4,500,"parallel","sum","sum",31,0.458508893720279,0.0585088937202793,0.542222222222222
0.4,500,"parallel","sum","sum",32,0.4694129795522,0.0694129795521995,0.554444444444444
0.4,500,"parallel","sum","sum",33,0.470314791202992,0.0703147912029922,0.497777777777778
0.4,500,"parallel","sum","sum",34,0.568927770278665,0.168927770278665,0.528888888888889
0.4,500,"parallel","sum","sum",35,0.462966672420609,0.0629666724206085,0.536666666666667
0.4,500,"parallel","sum","sum",36,0.439026521956819,0.0390265219568193,0.541111111111111
0.4,500,"parallel","sum","sum",37,0.433845615346601,0.033845615346601,0.547777777777778
0.4,500,"parallel","sum","sum",38,0.394648087113321,0.00535191288667874,0.544444444444444
0.4,500,"parallel","sum","sum",39,0.41805569501087,0.0180556950108701,0.563333333333333
0.4,500,"parallel","sum","sum",40,0.516163299249478,0.116163299249478,0.555555555555556
0.4,500,"parallel","sum","sum",41,0.453021306881967,0.053021306881967,0.557777777777778
0.4,500,"parallel","sum","sum",42,0.381468776621822,0.0185312233781775,0.563333333333333
0.4,500,"parallel","sum","sum",43,0.431504604745379,0.0315046047453788,0.547777777777778
0.4,500,"parallel","sum","sum",44,0.404709727447819,0.00470972744781906,0.538888888888889
0.4,500,"parallel","sum","sum",45,0.444667339697818,0.0446673396978182,0.541111111111111
0.4,500,"parallel","sum","sum",46,0.544031385143086,0.144031385143086,0.557777777777778
0.4,500,"parallel","sum","sum",47,0.485717500233234,0.0857175002332337,0.561111111111111
0.4,500,"parallel","sum","sum",48,0.509457296825499,0.109457296825499,0.551111111111111
0.4,500,"parallel","sum","sum",49,0.475706195829229,0.0757061958292286,0.558888888888889
0.4,500,"parallel","sum","sum",50,0.449445863089059,0.049445863089059,0.526666666666667
0.4,500,"checkerboard","avg","avg",1,1.00750905127776,0.607509051277765,0.527777777777778
0.4,500,"checkerboard","avg","avg",2,0.668028863566331,0.268028863566331,0.514444444444444
0.4,500,"checkerboard","avg","avg",3,0.338893402530852,0.061106597469148,0.5
0.4,500,"checkerboard","avg","avg",4,0.581213571167171,0.181213571167171,0.497777777777778
0.4,500,"checkerboard","avg","avg",5,0.740697994245001,0.340697994245001,0.54
0.4,500,"checkerboard","avg","avg",6,0.442627488380765,0.0426274883807655,0.528888888888889
0.4,500,"checkerboard","avg","avg",7,0.366718570299153,0.0332814297008466,0.538888888888889
0.4,500,"checkerboard","avg","avg",8,0.155703823828137,0.244296176171863,0.506666666666667
0.4,500,"checkerboard","avg","avg",9,0.503092281887584,0.103092281887584,0.513333333333333
